TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
524	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Tekmessa	O	_	_	_	_	_	_	_	_
deutet	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
480	B-primary-partial	_	_	_	_	_	_	_	_
zurück	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
woraus	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
£	O	_	_	_	_	_	_	_	NoSpaceAfter
zı	O	_	_	_	_	_	_	_	_
erklärt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἃ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
h	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
eis	O	_	_	_	_	_	_	_	_
τὸ	O	_	_	_	_	_	_	_	_
ἑξῆς	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
525	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
κἀγώ	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
El	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
527	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Aias	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	_
gern	O	_	_	_	_	_	_	_	_
Tekmessa	O	_	_	_	_	_	_	_	_
versprechen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
leben	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
wollen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sondern,	O	_	_	_	_	_	_	_	NoSpaceAfter
wie	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
παρὰ	O	_	_	_	_	_	_	_	_
προςδοκίαν	O	_	_	_	_	_	_	_	_
hinzufügt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
Stücken	O	_	_	_	_	_	_	_	_
folgsam	O	_	_	_	_	_	_	_	_
sei	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
Er	O	_	_	_	_	_	_	_	_
sorgt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
möge	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Eurysakes	O	_	_	_	_	_	_	_	_
vorenthalten;	O	_	_	_	_	_	_	_	NoSpaceAfter
deutet	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
zugleich	O	_	_	_	_	_	_	_	_
versteckt	O	_	_	_	_	_	_	_	NoSpaceAfter
auf	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
für	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
ungestörte	O	_	_	_	_	_	_	_	_
Vorbereitung	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Tode	O	_	_	_	_	_	_	_	_
wünscht	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
528	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Beachte	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Allitteration	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
1301	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
591	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἐξελυσάμην	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
τοῦ	O	_	_	_	_	_	_	_	_
φόβου	O	_	_	_	_	_	_	_	_
χάρων	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
δύσασϑαι	O	_	_	_	_	_	_	_	_
ϑέλουσα	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἐξήγαγον	O	_	_	_	_	_	_	_	NoSpaceAfter
Schol	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Danach	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
Hermann	O	_	_	_	_	_	_	_	_
ἐξερρυσάμην	O	_	_	_	_	_	_	_	_
geschrieben	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
532	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Aias	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Sinne	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
argen	O	_	_	_	_	_	_	_	NoSpaceAfter
Gedanken	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Tekmessa	O	_	_	_	_	_	_	_	_
ausspricht,	O	_	_	_	_	_	_	_	NoSpaceAfter
aber	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
kann	O	_	_	_	_	_	_	_	_
ihn	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
hinter	O	_	_	_	_	_	_	_	_
χαχοῖσιν	O	_	_	_	_	_	_	_	_
abbricht	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
‚	O	_	_	_	_	_	_	_	NoSpaceAfter
34.	O	_	_	_	_	_	_	_	_
ἔπρεπε	O	_	_	_	_	_	_	_	_
τῇ	O	_	_	_	_	_	_	_	_
παρούσῃ	O	_	_	_	_	_	_	_	_
μου	O	_	_	_	_	_	_	_	_
τύχῃ	O	_	_	_	_	_	_	_	_
τὸ	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
αὐτόχειρά	O	_	_	_	_	_	_	_	_
μὲ	O	_	_	_	_	_	_	_	_
τοῦ	O	_	_	_	_	_	_	_	_
παιδὸς	O	_	_	_	_	_	_	_	_
κατασχευάσαι	O	_	_	_	_	_	_	_	_
Schol	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
Der	O	_	_	_	_	_	_	_	_
Genitiv	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
πρέπον	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Analogie	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
ἄξιον	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
Plat	B-primary-full	_	_	_	_	_	_	_	NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	_
Menex	I-primary-full	_	_	_	_	_	_	_	NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	_
239	I-primary-full	_	_	_	_	_	_	_	_
c	I-primary-full	_	_	_	_	_	_	_	_
πρεπόντως	O	_	_	_	_	_	_	_	_
τῶν	O	_	_	_	_	_	_	_	_
πραξάντων	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Krüger	B-secondary-partial	_	_	_	_	_	_	_	_
Gr	I-secondary-partial	_	_	_	_	_	_	_	NoSpaceAfter
.	I-secondary-partial	_	_	_	_	_	_	_	_
48	I-secondary-partial	_	_	_	_	_	_	_	NoSpaceAfter
,	I-secondary-partial	_	_	_	_	_	_	_	_
13	I-secondary-partial	_	_	_	_	_	_	_	NoSpaceAfter
,	I-secondary-partial	_	_	_	_	_	_	_	_
Α	I-secondary-partial	_	_	_	_	_	_	_	NoSpaceAfter
.	I-secondary-partial	_	_	_	_	_	_	_	_
10	I-secondary-partial	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
