TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0082.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0082
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
ποτ	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
εἰ	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
ὦ	O	_	_	_	_	_	_	_	_
Edpuoaxec	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
Tecmesse	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	_
avait	O	_	_	_	_	_	_	_	_
jugé	O	_	_	_	_	_	_	_	_
prudent	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
dérober	O	_	_	_	_	_	_	_	_
Eurysacés	O	_	_	_	_	_	_	_	LED0.11
a	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
vue	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
Ajax	O	_	_	_	_	_	_	_	LED0.00
(	O	_	_	_	_	_	_	_	NoSpaceAfter
voy	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
v	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.33
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.33
644	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.33
)	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
enquiert	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
ces	O	_	_	_	_	_	_	_	_
derniers	O	_	_	_	_	_	_	_	_
mots	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
endruit	O	_	_	_	_	_	_	_	_
où	O	_	_	_	_	_	_	_	_
il	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
afin	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
empêcher	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
accourir	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
voix	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
son	O	_	_	_	_	_	_	_	_
père	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
842	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Τιῦχρον	O	_	_	_	_	_	_	_	_
χαλῶ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Il	O	_	_	_	_	_	_	_	_
vouluit	O	_	_	_	_	_	_	_	_
sans	O	_	_	_	_	_	_	_	_
doute	O	_	_	_	_	_	_	_	_
lui	O	_	_	_	_	_	_	_	_
recommander	O	_	_	_	_	_	_	_	_
Eurysacès	O	_	_	_	_	_	_	_	LED0.00
(	O	_	_	_	_	_	_	_	NoSpaceAfter
voy	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
v	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
565	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
sqq	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	EndOfSentence
345	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Tiv	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
alô@	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
quelque	O	_	_	_	_	_	_	_	_
honte	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
de	O	_	_	_	_	_	_	_	_
son	O	_	_	_	_	_	_	_	_
abattement	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
sun	O	_	_	_	_	_	_	_	_
désespoir	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_	_
Kax	O	_	_	_	_	_	_	_	_
ἐμοί	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Ἐπί	O	_	_	_	_	_	_	_	_
suivi	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
datif	O	_	_	_	_	_	_	_	_
signifie	O	_	_	_	_	_	_	_	_
souvent	O	_	_	_	_	_	_	_	_
vers	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Cf	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
64	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.50
,	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
ἀδι	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED1.00
,	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
772	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_	_
Κἀκ	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
ἐμοὶ	O	_	_	_	_	_	_	_	_
Bdébas	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ne	O	_	_	_	_	_	_	_	_
fût	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
ce	O	_	_	_	_	_	_	_	_
qu	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
en	O	_	_	_	_	_	_	_	_
me	O	_	_	_	_	_	_	_	_
voyant	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
346	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Scholiaste	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
Ἐνταῦθα	O	_	_	_	_	_	_	_	_
ἐχχύχλημά	O	_	_	_	_	_	_	_	_
τι	O	_	_	_	_	_	_	_	_
γίνεται	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἵνα	O	_	_	_	_	_	_	_	_
φανῇ	O	_	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_	_
μέσοις	O	_	_	_	_	_	_	_	_
ὁ	O	_	_	_	_	_	_	_	_
Αἴας	O	_	_	_	_	_	_	_	_
xosuviors	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Sur	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
théâtre	O	_	_	_	_	_	_	_	_
grec	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
toute	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
l’action	O	_	_	_	_	_	_	_	NoSpaceAfter
se	O	_	_	_	_	_	_	_	_
passait	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
ciel	O	_	_	_	_	_	_	_	_
ouvert	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Pour	O	_	_	_	_	_	_	_	_
mettre	O	_	_	_	_	_	_	_	_
sous	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
yeux	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
spectateurs	O	_	_	_	_	_	_	_	_
ce	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	_
était	O	_	_	_	_	_	_	_	_
censé	O	_	_	_	_	_	_	_	_
avoir	O	_	_	_	_	_	_	_	_
lieu	O	_	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
maisuns	O	_	_	_	_	_	_	_	_
dont	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
décoration	O	_	_	_	_	_	_	_	_
ne	O	_	_	_	_	_	_	_	_
pouvait	O	_	_	_	_	_	_	_	_
représenter	O	_	_	_	_	_	_	_	_
que	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
portes	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
était	O	_	_	_	_	_	_	_	_
réduit	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
pousser	O	_	_	_	_	_	_	_	_
sur	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
scène	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
au	O	_	_	_	_	_	_	_	_
moyen	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
roues	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
plancher	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
habitation	O	_	_	_	_	_	_	_	_
dont	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
vouluit	O	_	_	_	_	_	_	_	_
montrer	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
l’intérieur.	O	_	_	_	_	_	_	_	NoSpaceAfter
Cette	O	_	_	_	_	_	_	_	_
