TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0155.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0155
# hipe2022:date = 1886-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Les tragédies de Sophocle
# ajmc:publication_place = Paris
# ajmc:publication_date = 1886
# ajmc:page = 155
# ajmc:author = Tournier, Édouard
4401	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ἐπαινέσας	O	_	O	_	_	O	_	_	_
τὸ	O	_	O	_	_	O	_	_	_
cév	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
suffragatus	O	_	O	_	_	O	_	_	_
volunéati	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
uæ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
4402	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Πολὺς	O	_	O	_	_	O	_	_	_
ἐκτέταται	O	_	O	_	_	O	_	_	_
χρόνος	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
ἰ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
ἐκτενῶ	O	_	O	_	_	O	_	_	_
λόγον	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
1404	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
4406	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
“	O	_	O	_	_	O	_	_	NoSpaceAfter
FhiGatov	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
alte	O	_	O	_	_	O	_	_	_
positum	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
id	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
alcis	O	_	O	_	_	O	_	_	_
pedibus	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
[	O	_	O	_	_	O	_	_	NoSpaceAfter
Ellendt	B-pers	_	B-pers.author	_	_	O	Q18411800	_	NoSpaceAfter|LED0.00
.	O	_	O	_	_	O	_	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	EndOfSentence
—	O	_	O	_	_	O	_	_	_
Aupixvpov,	O	_	O	_	_	O	_	_	NoSpaceAfter
proprement	O	_	O	_	_	O	_	_	_
igns	O	_	O	_	_	O	_	_	_
circumdatum	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Juignez	O	_	O	_	_	O	_	_	_
ἀμφίπυρον	O	_	O	_	_	O	_	_	_
θέσθε	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
[	O	_	O	_	_	O	_	_	NoSpaceAfter
1	B-pers	_	B-pers.author	_	_	O	Q18411800	_	NoSpaceAfter|LED0.90
.	I-pers	_	I-pers.author	_	_	O	Q18411800	_	NoSpaceAfter|LED0.90
8	I-pers	_	I-pers.author	_	_	O	Q18411800	_	LED0.90
πιέπιο	I-pers	_	I-pers.author	_	_	O	Q18411800	_	NoSpaceAfter|LED0.90
.	O	_	O	_	_	O	_	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	EndOfSentence
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
Acourpév	O	_	O	_	_	O	_	_	_
êéxixapoy	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
idoneum	O	_	O	_	_	O	_	_	_
lavacro	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Musgrave	B-pers	_	B-pers.author	_	_	O	Q7412249	_	NoSpaceAfter|LED0.00
.	O	_	O	_	_	O	_	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	EndOfSentence
4408	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Τὸν	O	_	O	_	_	O	_	_	_
ὑπασπίδιον	O	_	O	_	_	O	_	_	_
χόσμον	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
Que	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
supra	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
