TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0084.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0084
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
876	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ἐν	O	_	O	_	_	O	_	_	_
δ᾽	O	_	O	_	_	O	_	_	_
ἑλίκεσσι	O	_	O	_	_	O	_	_	_
βονσὶ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
πεσών	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Cf	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
νεῖβ	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.67
4186	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.67
οὲ	O	_	O	_	_	O	_	_	_
8300	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.25
.	O	_	O	_	_	O	_	_	EndOfSentence
Ἑλίχεσσι	O	_	O	_	_	O	_	_	_
βουσὶ	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
χλντοῖς	O	_	O	_	_	O	_	_	_
αἰπολίοις	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ἐρεμνὸν	O	_	O	_	_	O	_	_	_
αἷμα	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
toutes	O	_	O	_	_	O	_	_	_
ces	O	_	O	_	_	O	_	_	_
épithètes	O	_	O	_	_	O	_	_	_
empruntées	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
langage	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
é	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
l’épopée,	O	_	O	_	_	O	_	_	NoSpaceAfter
rappelaient	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	_
spectateurs	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
Iliade	B-work	_	B-work.primlit	_	_	O	Q8275	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
ct	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
suite	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
exploits	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
ce	O	_	O	_	_	O	_	_	_
héros	O	_	O	_	_	O	_	_	_
tombé	O	_	O	_	_	O	_	_	_
si	O	_	O	_	_	O	_	_	_
bas	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
elles	O	_	O	_	_	O	_	_	_
mous	O	_	O	_	_	O	_	_	_
paraissent	O	_	O	_	_	O	_	_	_
aujourd’hui	O	_	O	_	_	O	_	_	NoSpaceAfter
assez	O	_	O	_	_	O	_	_	_
peu	O	_	O	_	_	O	_	_	_
naturelles	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
—	O	_	O	_	_	O	_	_	_
