TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0099.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0099
# hipe2022:date = 1886-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Les tragédies de Sophocle
# ajmc:publication_place = Paris
# ajmc:publication_date = 1886
# ajmc:page = 99
# ajmc:author = Tournier, Édouard
572	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Mire	O	_	O	_	_	O	_	_	_
dépend	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
6ws	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
vers	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.12
667	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.12
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
Par	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
explique	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
indicatif	O	_	O	_	_	O	_	_	_
Oñgouar	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
vers	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.00
573	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	O	_	_	O	_	_	NoSpaceAfter
:	O	_	O	_	_	O	_	_	EndOfSentence
574	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Αὐτό	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
lui	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
savoir	O	_	O	_	_	O	_	_	_
ÉTTaGoroY	O	_	O	_	_	O	_	_	_
&ppmxtoy	O	_	O	_	_	O	_	_	_
cdxos	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
676	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
—	O	_	O	_	_	O	_	_	_
᾿Επώνυμον	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
Cognominem	O	_	O	_	_	O	_	_	_
tibi	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
id	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
hoc	O	_	O	_	_	O	_	_	_
loco	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
De	O	_	O	_	_	O	_	_	_
quo	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
ἐπ	O	_	O	_	_	O	_	_	_
nomen	O	_	O	_	_	O	_	_	_
accepisti	O	_	O	_	_	O	_	_	_
clipeum	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
»	O	_	O	_	_	O	_	_	_
[	O	_	O	_	_	O	_	_	NoSpaceAfter
Wunder	B-pers	_	B-pers.other	_	_	O	Q15438962	_	NoSpaceAfter|LED0.00
.	O	_	O	_	_	O	_	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	EndOfSentence
576	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ilépraxoç	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
In	O	_	O	_	_	O	_	_	_
medio	O	_	O	_	_	O	_	_	_
clipeo	O	_	O	_	_	O	_	_	_
in«teriore	O	_	O	_	_	O	_	_	NoSpaceAfter
(	O	_	O	_	_	O	_	_	NoSpaceAfter
v	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Schol	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
ad	O	_	O	_	_	O	_	_	_
Euripid	B-pers	_	B-pers.author	_	_	O	Q48305	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	_	I-pers.author	_	_	O	Q48305	_	InPrimaryReference|LED0.00
Phænic	B-work	_	B-work.primlit	_	_	O	Q1233660	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.primlit	_	_	O	Q1233660	_	InPrimaryReference|LED0.00
«	O	_	O	_	_	O	_	_	InPrimaryReference
4434	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.50
)	O	_	O	_	_	O	_	_	_
erat	O	_	O	_	_	O	_	_	_
fibula	O	_	O	_	_	O	_	_	_
latior	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
per	O	_	O	_	_	O	_	_	_
quam	O	_	O	_	_	O	_	_	_
bra«chium	O	_	O	_	_	O	_	_	NoSpaceAfter
sinistram	O	_	O	_	_	O	_	_	_
transmittebatur	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ut	O	_	O	_	_	O	_	_	_
regere	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
eum	O	_	O	_	_	O	_	_	_
seque	O	_	O	_	_	O	_	_	_
tueri	O	_	O	_	_	O	_	_	_
possent	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Appellabant	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
etiam	O	_	O	_	_	O	_	_	_
5yavoy	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Ejusmodi	O	_	O	_	_	O	_	_	_
fibulæ	O	_	O	_	_	O	_	_	_
nonnun«quam	O	_	O	_	_	O	_	_	NoSpaceAfter
ex	O	_	O	_	_	O	_	_	_
loris	O	_	O	_	_	O	_	_	_
erant	O	_	O	_	_	O	_	_	_
contextæ	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
colligatæ	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
uti	O	_	O	_	_	O	_	_	_
bæc	O	_	O	_	_	O	_	_	_
To\uppagos	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
nonnunquam	O	_	O	_	_	O	_	_	_
tamen	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
ferreæ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
»	O	_	O	_	_	O	_	_	_
[	O	_	O	_	_	O	_	_	NoSpaceAfter
Wunder	B-pers	_	B-pers.other	_	_	O	Q15438962	_	NoSpaceAfter|LED0.00
.	O	_	O	_	_	O	_	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	EndOfSentence
Atà	O	_	O	_	_	O	_	_	_
Tôpraxos	O	_	O	_	_	O	_	_	_
stpéQev	O	_	O	_	_	O	_	_	NoSpaceAfter
signifie	O	_	O	_	_	O	_	_	_
donc	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
faisant	O	_	O	_	_	O	_	_	_
mouvoir	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dirigeant	O	_	O	_	_	O	_	_	NoSpaceAfter
au	O	_	O	_	_	O	_	_	_
moyen	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
anse	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
En	O	_	O	_	_	O	_	_	_
disant	O	_	O	_	_	O	_	_	_
taye	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	LED0.00
songe	O	_	O	_	_	O	_	_	_
évidemment	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
époque	O	_	O	_	_	O	_	_	_
où	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
fils	O	_	O	_	_	O	_	_	_
sera	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
âge	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
combattre	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
77	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
Kotvæ	O	_	O	_	_	O	_	_	_
