TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0070.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0070
# hipe2022:date = 1886-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Les tragédies de Sophocle
# ajmc:publication_place = Paris
# ajmc:publication_date = 1886
# ajmc:page = 70
# ajmc:author = Tournier, Édouard
176	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
179	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ψευσθεῖσα	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	_
construit	O	_	_	_	_	_	_	_	_
ici	O	_	_	_	_	_	_	_	_
uvec	O	_	_	_	_	_	_	_	_
trois	O	_	_	_	_	_	_	_	_
cas	O	_	_	_	_	_	_	_	_
différents	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
Veucbelox	O	_	_	_	_	_	_	_	_
xaριν	O	_	_	_	_	_	_	_	NoSpaceAfter
ἀκάρπωτόν	O	_	_	_	_	_	_	_	_
τινος	O	_	_	_	_	_	_	_	_
νίχας	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
frustrée	O	_	_	_	_	_	_	_	_
quant	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
rémunération	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
non	O	_	_	_	_	_	_	_	_
recueillie	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
elle	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
une	O	_	_	_	_	_	_	_	_
victoire	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
ψευσθεῖσα	O	_	_	_	_	_	_	_	_
χλυτῶν	O	_	_	_	_	_	_	_	_
ἐνάρων	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
frustrée	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
glorieuses	O	_	_	_	_	_	_	_	_
dépouilles	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
Vevodeia	O	_	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_	_
&Bwpois	O	_	_	_	_	_	_	_	_
dAapaboliai	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
frustrée	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
chasses	O	_	_	_	_	_	_	_	_
heureuses	O	_	_	_	_	_	_	_	_
sans	O	_	_	_	_	_	_	_	_
présents	O	_	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_	_
elle	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
c	O	_	_	_	_	_	_	_	NoSpaceAfter
