TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0128.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0128
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
«	O	_	_	_	_	_	_	_	_
significare	O	_	_	_	_	_	_	_	_
potest	O	_	_	_	_	_	_	_	_
quam	O	_	_	_	_	_	_	_	_
leænam	O	_	_	_	_	_	_	_	_
conjuge	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
orbatam	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
quacum	O	_	_	_	_	_	_	_	_
lecmessa	O	_	_	_	_	_	_	_	_
comparutur	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
quæ	O	_	_	_	_	_	_	_	_
Ajacis	O	_	_	_	_	_	_	_	_
præsidio	O	_	_	_	_	_	_	_	_
destituta	O	_	_	_	_	_	_	_	_
non	O	_	_	_	_	_	_	_	_
potest	O	_	_	_	_	_	_	_	_
«tueri	O	_	_	_	_	_	_	_	_
Eurysacem	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
»	O	_	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	_	NoSpaceAfter
Dindurf	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.14
.	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	EndOfSentence
991	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ἐφίεθ᾽	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Aux	O	_	_	_	_	_	_	_	_
vers	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
560	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
et	O	_	_	_	_	_	_	_	_
suivants	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
188	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
suivant	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
907	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Διώχων	O	_	_	_	_	_	_	_	_
χἀξιχνοσχοπούμενος	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
64	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.33
,	O	_	_	_	_	_	_	_	EndOfSentence
008	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ὀξ	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	NoSpaceAfter
ῖα	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
τινος	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
C	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
est	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
à	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
dire	O	_	_	_	_	_	_	_	_
Baξις	O	_	_	_	_	_	_	_	NoSpaceAfter
(	O	_	_	_	_	_	_	_	NoSpaceAfter
περὶ	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
σοῦ	O	_	_	_	_	_	_	_	_
ὀξεῖα	O	_	_	_	_	_	_	_	_
ὡς	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
βᾶξις	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
θεοῦ	O	_	_	_	_	_	_	_	_
τιvos.	O	_	_	_	_	_	_	_	NoSpaceAfter
Cf	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
plus	O	_	_	_	_	_	_	_	_
baut	O	_	_	_	_	_	_	_	_
41	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
441	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.33
,	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
222	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	NoSpaceAfter
OEcia	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
rapide	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ici	O	_	_	_	_	_	_	_	_
comme	O	_	_	_	_	_	_	_	_
au	O	_	_	_	_	_	_	_	_
vers	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
258	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
4001	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ὑπεστέναζον	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Οἵ	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
828	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.67
.	O	_	_	_	_	_	_	_	EndOfSentence
4004	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ὧ	O	_	_	_	_	_	_	_	_
ὃνσθέατον	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
πιχρᾶς	O	_	_	_	_	_	_	_	_
ὁᾳφαΐ	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	_
vaut	O	_	_	_	_	_	_	_	_
ἃ	O	_	_	_	_	_	_	_	_
ὦ	O	_	_	_	_	_	_	_	_
δυσθέατον	O	_	_	_	_	_	_	_	_
ὄμμα	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ὦ	O	_	_	_	_	_	_	_	_
τόλμης	O	_	_	_	_	_	_	_	_
πικρᾶς.	O	_	_	_	_	_	_	_	NoSpaceAfter
&	O	_	_	_	_	_	_	_	_
Apte	O	_	_	_	_	_	_	_	_
poeta	O	_	_	_	_	_	_	_	_
vocativum	O	_	_	_	_	_	_	_	_
posuit	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
eu	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
quod	O	_	_	_	_	_	_	_	_
oculis	O	_	_	_	_	_	_	_	_
conspicitur	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
genitivum	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
eo	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
quod	O	_	_	_	_	_	_	_	_
mente	O	_	_	_	_	_	_	_	_
concipitur	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
»	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
Dindorf	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	EndOfSentence
4006	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
1007	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
