TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0130.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0130
# hipe2022:date = 1886-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Les tragédies de Sophocle
# ajmc:publication_place = Paris
# ajmc:publication_date = 1886
# ajmc:page = 130
# ajmc:author = Tournier, Édouard
1020	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Aéyorew	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Scholiaste	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
Taïis	O	_	_	_	_	_	_	_	_
toü	O	_	_	_	_	_	_	_	_
πατρὸς	O	_	_	_	_	_	_	_	_
λοιδορίαις	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Ce	O	_	_	_	_	_	_	_	_
mot	O	_	_	_	_	_	_	_	_
peut	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
s'entendre	O	_	_	_	_	_	_	_	NoSpaceAfter
aussi	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
propos	O	_	_	_	_	_	_	_	_
populaires	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
voix	O	_	_	_	_	_	_	_	_
publique	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
4021	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ἐν	O	_	_	_	_	_	_	_	_
Τροίᾳ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Οἱ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Électre	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
4	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED1.00
et	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
note	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
4026	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Αἰόλον	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
diverses	O	_	_	_	_	_	_	_	_
couleurs,	O	_	_	_	_	_	_	_	NoSpaceAfter
qui	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
reflets	O	_	_	_	_	_	_	_	_
étincelants	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
1026	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Elèec	O	_	_	_	_	_	_	_	_
équivaut	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
Tpocideç	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
avais	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	_
tu	O	_	_	_	_	_	_	_	_
préva	O	_	_	_	_	_	_	_	NoSpaceAfter
?	O	_	_	_	_	_	_	_	EndOfSentence
4080	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Πρισθεὶς	O	_	_	_	_	_	_	_	_
ἱππικῶν	O	_	_	_	_	_	_	_	_
ἐξ	O	_	_	_	_	_	_	_	_
ἀντύγων	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
Idem	O	_	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_	_
verbis	O	_	_	_	_	_	_	_	_
dixit	O	_	_	_	_	_	_	_	_
atque	O	_	_	_	_	_	_	_	_
Homerus	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
11	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.67
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.67
XXIT	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.36
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.36
νεσβ	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.36
398	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.36
)	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
Ἐχ	O	_	_	_	_	_	_	_	_
δίφροιο	O	_	_	_	_	_	_	_	_
ἔδησε	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
Nam	O	_	_	_	_	_	_	_	_
mprobeis	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ut	O	_	_	_	_	_	_	_	_
recte	O	_	_	_	_	_	_	_	_
explicat	O	_	_	_	_	_	_	_	_
Sui«ἀα5,	O	_	_	_	_	_	_	_	NoSpaceAfter
δεθείς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἐξαφθείς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
δεσμευθείς	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
apud	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
scholinatam	O	_	_	_	_	_	_	_	_
ἐξαφθείς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἐχδεσμηθείς	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἄν«tvË	O	_	_	_	_	_	_	_	NoSpaceAfter
autem	O	_	_	_	_	_	_	_	_
orbiculus	O	_	_	_	_	_	_	_	_
currus	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
cui	O	_	_	_	_	_	_	_	_
habenæ	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
quando	O	_	_	_	_	_	_	_	_
currus	O	_	_	_	_	_	_	_	_
sistebatur	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
vulgo	O	_	_	_	_	_	_	_	_
alligari	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
solebant	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Dissentit	O	_	_	_	_	_	_	_	_
autem	O	_	_	_	_	_	_	_	_
Homerus	O	_	_	_	_	_	_	_	_
eo	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
quod	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
v	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
396	O	_	_	_	_	_	_	_	_
sqq	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
Hectorem	O	_	_	_	_	_	_	_	_
narrat	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
trajecto	O	_	_	_	_	_	_	_	_
per	O	_	_	_	_	_	_	_	_
nervos	O	_	_	_	_	_	_	_	_
pedum	O	_	_	_	_	_	_	_	_
loro	O	_	_	_	_	_	_	_	_
bubulo	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
alligatam	O	_	_	_	_	_	_	_	_
Achillis	O	_	_	_	_	_	_	_	_
currui	O	_	_	_	_	_	_	_	_
esse	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
»	O	_	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	_	NoSpaceAfter
Wunder	O	_	_	_	_	_	_	_	LED0.00
et	O	_	_	_	_	_	_	_	_
Dindorf	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	EndOfSentence
De	O	_	_	_	_	_	_	_	_
plus	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
il	O	_	_	_	_	_	_	_	_
ne	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
agit	O	_	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_	_
Homère	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
que	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
cadawe	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
Hector	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
Voy	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
IU	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.33
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.33
XXII	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
361	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
sqq	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	EndOfSentence|InPrimaryReference|LED0.00
1034	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	NoSpaceAfter
Epivus	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
Simillime	O	_	_	_	_	_	_	_	_
vestem	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
mortiferam	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
quam	O	_	_	_	_	_	_	_	_
indait	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
Dejanira	O	_	_	_	_	_	_	_	_
«sibi	O	_	_	_	_	_	_	_	_
missam	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Hercules	O	_	_	_	_	_	_	_	_
dicit	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
Trackiæ	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.25
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.25
«	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
1054	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.38
54	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.38
.	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.38
)	O	_	_	_	_	_	_	_	_
Ἐρινύων	O	_	_	_	_	_	_	_	_
ὑφαντὸν	O	_	_	_	_	_	_	_	_
ἀμφίδλη«atpoy.	O	_	_	_	_	_	_	_	NoSpaceAfter
»	O	_	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	_	NoSpaceAfter
Wunder	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	_
Cf	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
aussi	O	_	_	_	_	_	_	_	_
Eschyle	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Agamemnon	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
1688	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.25
:	O	_	_	_	_	_	_	_	_
“	O	_	_	_	_	_	_	_	NoSpaceAfter
Kpavroig	O	_	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_	_
πέπλοις	O	_	_	_	_	_	_	_	NoSpaceAfter
Ἐρινύων	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
-	O	_	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	_	_
Ἐχάλκευσε	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
οε	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
verbum	O	_	_	_	_	_	_	_	_
etsi	O	_	_	_	_	_	_	_	_
propter	O	_	_	_	_	_	_	_	_
Eipog	O	_	_	_	_	_	_	_	_
positum	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
quod	O	_	_	_	_	_	_	_	_
proprie	O	_	_	_	_	_	_	_	_
dicitur	O	_	_	_	_	_	_	_	_
γαλχεύεσθαι	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ta«men	O	_	_	_	_	_	_	_	NoSpaceAfter
etlam	O	_	_	_	_	_	_	_	_
balteo	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
nam	O	_	_	_	_	_	_	_	_
x&xeïvoy	O	_	_	_	_	_	_	_	_
ad	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
