TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0018.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0018
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
édition	O	_	_	_	_	_	_	_	_
ne	O	_	_	_	_	_	_	_	_
diffère	O	_	_	_	_	_	_	_	_
pas	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
quant	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
base	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
plus	O	_	_	_	_	_	_	_	_
autorisées	O	_	_	_	_	_	_	_	_
parmi	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
plus	O	_	_	_	_	_	_	_	_
récentes	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Elle	O	_	_	_	_	_	_	_	_
n	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
en	O	_	_	_	_	_	_	_	_
diffère	O	_	_	_	_	_	_	_	_
pas	O	_	_	_	_	_	_	_	_
non	O	_	_	_	_	_	_	_	_
plus	O	_	_	_	_	_	_	_	_
quant	O	_	_	_	_	_	_	_	_
aux	O	_	_	_	_	_	_	_	_
principes	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
méthode	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
La	O	_	_	_	_	_	_	_	_
nature	O	_	_	_	_	_	_	_	_
même	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
ce	O	_	_	_	_	_	_	_	_
travail	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sauf	O	_	_	_	_	_	_	_	_
un	O	_	_	_	_	_	_	_	_
certain	O	_	_	_	_	_	_	_	_
nombre	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
conjectures	O	_	_	_	_	_	_	_	_
proposées	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
note	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
quelques	O	_	_	_	_	_	_	_	_
essais	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
interprétation	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ne	O	_	_	_	_	_	_	_	_
renferme	O	_	_	_	_	_	_	_	_
rien	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
original	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
nous	O	_	_	_	_	_	_	_	_
met	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
aise	O	_	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_	_
plaider	O	_	_	_	_	_	_	_	_
ici	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
cause	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
critique	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Aucun	O	_	_	_	_	_	_	_	_
philologue	O	_	_	_	_	_	_	_	_
