TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0113.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0113
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
mer	O	_	_	_	_	_	_	_	_
nommée	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
Latins	O	_	_	_	_	_	_	_	_
mare	O	_	_	_	_	_	_	_	_
nostrum	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
Lobeck.]	O	_	_	_	_	_	_	_	EndOfSentence|Partial-0:6
—	O	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	NoSpaceAfter
Expñ£es.	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	NoSpaceAfter
Expñootiv	O	_	_	_	_	_	_	_	_
cle«ganter	O	_	_	_	_	_	_	_	NoSpaceAfter
dicitur	O	_	_	_	_	_	_	_	_
res	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
quæ	O	_	_	_	_	_	_	_	_
obicibus	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
quibus	O	_	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_	_
coercita	O	_	_	_	_	_	_	_	_
erat	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
subito	O	_	_	_	_	_	_	_	_
raptis	O	_	_	_	_	_	_	_	NoSpaceAfter
