TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0088.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0088
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
438	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
449	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Οὕτοι	O	_	O	_	_	O	_	_	_
σ᾽	O	_	O	_	_	O	_	_	_
ἀπείργειν	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
οὔθ᾽	O	_	O	_	_	O	_	_	_
ὅπως	O	_	O	_	_	O	_	_	_
ἐῶ	O	_	O	_	_	O	_	_	_
λέγειν	O	_	O	_	_	O	_	_	_
ἢ	O	_	O	_	_	O	_	_	_
ἔχω	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Cette	O	_	O	_	_	O	_	_	_
double	O	_	O	_	_	O	_	_	_
construction	O	_	O	_	_	O	_	_	NoSpaceAfter
ἀθ	O	_	O	_	_	O	_	_	_
ἔχω	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
retrouve	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
Antig	B-work	_	B-work.primlit	_	_	O	Q241077	_	InPrimaryReference|NoSpaceAfter
.	I-work	_	I-work.primlit	_	_	O	Q241077	_	InPrimaryReference
νετο	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference
370	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference
:	O	_	O	_	_	O	_	_	_
Οὐ	O	_	O	_	_	O	_	_	_
γὰρ	O	_	O	_	_	O	_	_	_
εἴχομεν	O	_	O	_	_	O	_	_	_
ἢ	O	_	O	_	_	O	_	_	_
οὔτ᾽	O	_	O	_	_	O	_	_	_
ἀντιφωνεῖν	O	_	O	_	_	O	_	_	NoSpaceAfter
οὔθ᾽	O	_	O	_	_	O	_	_	_
ὅπως	O	_	O	_	_	O	_	_	_
δρῶντες	O	_	O	_	_	O	_	_	_
καλῶς	O	_	O	_	_	O	_	_	_
ἢ	O	_	O	_	_	O	_	_	_
πράξαι	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
pev	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
[	O	_	O	_	_	O	_	_	NoSpaceAfter
Wunder	B-pers	_	B-pers.other	_	_	O	Q15438962	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	EndOfSentence
429	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Σνυμπεπτωκότα	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Οἵ	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
CEdipe	B-work	_	B-work.primlit	_	_	O	Q148643	_	InPrimaryReference
Roi	I-work	_	I-work.primlit	_	_	O	Q148643	_	InPrimaryReference|NoSpaceAfter
,	O	_	O	_	_	O	_	_	InPrimaryReference
443	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference
:	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Λάϊος	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
τῷδε	O	_	O	_	_	O	_	_	_
συμπίπτει	O	_	O	_	_	O	_	_	_
φόνῳ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Evurixrewv	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
chez	O	_	O	_	_	O	_	_	_
Sophocle	B-pers	_	B-pers.author	_	_	O	Q11950683	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
signiGe	O	_	O	_	_	O	_	_	_
ordinairement	O	_	O	_	_	O	_	_	NoSpaceAfter
pugnando	O	_	O	_	_	O	_	_	_
concurrere	O	_	O	_	_	O	_	_	_
[	O	_	O	_	_	O	_	_	NoSpaceAfter
Ellendt	B-pers	_	B-pers.other	_	_	O	Q18411557	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
ici	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
incidere	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
4341	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Svvoiotiv	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ici	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
devoir	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
rencontrer	O	_	O	_	_	O	_	_	NoSpaceAfter
avec	O	_	O	_	_	O	_	_	NoSpaceAfter
