TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0050.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0050
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 50
# ajmc:author = Wecklein, Nikolaus
Trach	B-work	_	B-work.primlit	_	_	O	Q945342	_	InPrimaryReference|NoSpaceAfter
.	I-work	_	I-work.primlit	_	_	O	Q945342	_	InPrimaryReference
27	B-pers	_	B-pers.author	_	_	O	NIL	_	InPrimaryReference
λέχος	O	_	O	_	_	O	_	_	_
Ἡρακλεῖ	O	_	O	_	_	O	_	_	_
ξυστᾶσα	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Vgl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
Homeriſche	O	_	O	_	_	O	_	_	_
ἐμὸν	O	_	O	_	_	O	_	_	_
λέχος	O	_	O	_	_	O	_	_	_
ἀντιόωσαν	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
εὖ	O	_	O	_	_	O	_	_	_
φρονῶ	O	_	O	_	_	O	_	_	_
τὰ	O	_	O	_	_	O	_	_	_
σά	O	_	O	_	_	O	_	_	NoSpaceAfter
:	O	_	O	_	_	O	_	_	_
gewöhnlich	O	_	O	_	_	O	_	_	_
ſagt	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
φρονῶ	O	_	O	_	_	O	_	_	_
τὰ	O	_	O	_	_	O	_	_	_
σά	O	_	O	_	_	O	_	_	_
oder	O	_	O	_	_	O	_	_	_
εὖ	O	_	O	_	_	O	_	_	_
φοονῶ	O	_	O	_	_	O	_	_	_
σοι	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
498	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
συνηλλάχϑης	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
γάμῳ	O	_	O	_	_	O	_	_	_
συνεζεύχϑης	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
aus	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
Herrn	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Gatte	O	_	O	_	_	O	_	_	_
geworden	O	_	O	_	_	O	_	_	_
biſt	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
4947	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
βάξιν	O	_	O	_	_	O	_	_	_
ἀλγ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
λαβεῖν	O	_	O	_	_	O	_	_	NoSpaceAfter
:	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
Nähere	O	_	O	_	_	O	_	_	_
500	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter
-	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter
-	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter
503	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
ὑπ᾽	O	_	O	_	_	O	_	_	_
ἐχϑῶν	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
Eur	B-pers	_	B-pers.author	_	_	O	Q48305	_	InPrimaryReference|NoSpaceAfter
.	I-pers	_	I-pers.author	_	_	O	Q48305	_	InPrimaryReference
Phön	B-work	_	B-work.primlit	_	_	O	Q1233660	_	InPrimaryReference|NoSpaceAfter
.	I-work	_	I-work.primlit	_	_	O	Q1233660	_	InPrimaryReference
577	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference
κλέος	O	_	O	_	_	O	_	_	_
τοιόνδε	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
,	O	_	O	_	_	O	_	_	_
var	O	_	O	_	_	O	_	_	_
“	O	_	O	_	_	O	_	_	NoSpaceAfter
