TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0079.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0079
# hipe2022:date = Leipzig-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = 1853
# ajmc:publication_date = Leipzig
# ajmc:page = 79
# ajmc:author = Schneidewin, Friedrich Wilhelm
430	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Es	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
menschlich	O	_	_	_	_	_	_	_	_
wahr	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
ergreifender	O	_	_	_	_	_	_	_	_
Wirkung	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
Aias	O	_	_	_	_	_	_	_	_
jetzt	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
tiefen	O	_	_	_	_	_	_	_	_
Unglück	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
einmal	O	_	_	_	_	_	_	_	_
entdeckt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
dass	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
Name	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
schon	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
böses	O	_	_	_	_	_	_	_	_
omen	O	_	_	_	_	_	_	_	_
enthalte,	O	_	_	_	_	_	_	_	NoSpaceAfter
vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Shakespeare’s	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|Partial-0:11
König	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Richard	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
II.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|Partial--16:2
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Act	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
2	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Sec	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
2	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
dass	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
gewöhnliche	O	_	_	_	_	_	_	_	_
Herleitung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Δίας	O	_	_	_	_	_	_	_	_
vom	O	_	_	_	_	_	_	_	_
ἀρχὸς	O	_	_	_	_	_	_	_	_
οἰωνῶν	O	_	_	_	_	_	_	_	_
μέγας	O	_	_	_	_	_	_	_	_
αἰετός	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
welchem	O	_	_	_	_	_	_	_	_
Herakles	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Telamon	O	_	_	_	_	_	_	_	_
seinen	O	_	_	_	_	_	_	_	_
Sohn	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
benennen	O	_	_	_	_	_	_	_	NoSpaceAfter
geheissen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Pind	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Isthm	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
5	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
AYAF.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|Partial--3:4
,	O	_	_	_	_	_	_	_	_
Ironie	O	_	_	_	_	_	_	_	_
gewesen	O	_	_	_	_	_	_	_	_
sei	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Aeschylus	O	_	_	_	_	_	_	_	NoSpaceAfter
und	O	_	_	_	_	_	_	_	_
Sophokles	O	_	_	_	_	_	_	_	_
lieben	O	_	_	_	_	_	_	_	_
dergleichen	O	_	_	_	_	_	_	_	_
sinnreiche	O	_	_	_	_	_	_	_	_
Ausdeutungen	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Eigennamen,	O	_	_	_	_	_	_	_	NoSpaceAfter
sobald	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Erfüllung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
omen	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
omina	O	_	_	_	_	_	_	_	_
sehr	O	_	_	_	_	_	_	_	_
aufmerksamen	O	_	_	_	_	_	_	_	_
Gemülh	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Alten	O	_	_	_	_	_	_	_	_
darboten	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Beim	O	_	_	_	_	_	_	_	_
Euripides	O	_	_	_	_	_	_	_	NoSpaceAfter
artet	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Etymologisiren	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Witzelei	O	_	_	_	_	_	_	_	_
aus	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
verliert	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
Bedeutung.	O	_	_	_	_	_	_	_	NoSpaceAfter
gl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Ant	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
111	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
431	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ξυνοίσειν	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Evvdoaueiv	O	_	_	_	_	_	_	_	_
χαὶ	O	_	_	_	_	_	_	_	_
εἰς	O	_	_	_	_	_	_	_	_
ταὐτὸν	O	_	_	_	_	_	_	_	_
ἐλϑεῖν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_	_
Erklärung	O	_	_	_	_	_	_	_	NoSpaceAfter
eines	O	_	_	_	_	_	_	_	_
Scholiasten	O	_	_	_	_	_	_	_	_
συνῳδὸν	O	_	_	_	_	_	_	_	_
ἔσεσϑαι	O	_	_	_	_	_	_	_	_
scheint	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
ξυνάσειν	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
weisen	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
432	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
dis	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
vel	O	_	_	_	_	_	_	_	_
bis	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
οὐχ	O	_	_	_	_	_	_	_	_
ἅπαξ	O	_	_	_	_	_	_	_	_
μόνον	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
940	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Phil	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
