TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0062.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0062
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 62
# ajmc:author = Schneidewin, Friedrich Wilhelm
187	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Zeus	O	_	_	_	_	_	_	_	LED0.00
als	O	_	_	_	_	_	_	_	_
πανομφαῖος	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Apollon	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
als	O	_	_	_	_	_	_	_	_
dessen	O	_	_	_	_	_	_	_	_
Prophetes	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
0	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.20
R	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.20
151	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
Die	O	_	_	_	_	_	_	_	_
Sperrung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Adject	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
El	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
„	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.33
80	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.33
ὥστ᾽	O	_	_	_	_	_	_	_	_
οὔτε	O	_	_	_	_	_	_	_	_
νυχτὸς	O	_	_	_	_	_	_	_	_
ὕπνον	O	_	_	_	_	_	_	_	_
οὔτ᾽	O	_	_	_	_	_	_	_	_
ἐξ	O	_	_	_	_	_	_	_	_
ἡμέρας	O	_	_	_	_	_	_	_	_
Ἐμὲ	O	_	_	_	_	_	_	_	_
στεγάζειν,	O	_	_	_	_	_	_	_	NoSpaceAfter
um	O	_	_	_	_	_	_	_	_
Ζεύς	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Doißos	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
heben	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
“	O	_	_	_	_	_	_	_	NoSpaceAfter
388	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ὑποβ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
κλέπτουσι	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ὑποβλήτως	O	_	_	_	_	_	_	_	NoSpaceAfter
λέγοντες	O	_	_	_	_	_	_	_	_
ὑποστσιείρουσι	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
189	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
οὗ	O	_	_	_	_	_	_	_	_
μεγάλοι	O	_	_	_	_	_	_	_	_
βασιλῆς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Atriden	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
ἢ	O	_	_	_	_	_	_	_	_
τᾶς	O	_	_	_	_	_	_	_	_
Zıo	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
γενεᾶς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
nämlich	O	_	_	_	_	_	_	_	_
βασιλεύς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
verächtlich	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
vom	O	_	_	_	_	_	_	_	_
Sisyphidenstamme	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Hom	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
Il	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
19	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
104	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
ἀνὴρ	O	_	_	_	_	_	_	_	_
πάντεσσιν	O	_	_	_	_	_	_	_	_
ἀνάξει	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Τῶν	O	_	_	_	_	_	_	_	_
ἀνδρῶν	O	_	_	_	_	_	_	_	_
γενεῆς	O	_	_	_	_	_	_	_	_
οἵ	O	_	_	_	_	_	_	_	_
ϑ	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	_
αἵματος	O	_	_	_	_	_	_	_	_
ἐξ	O	_	_	_	_	_	_	_	_
ἐμεῦ	O	_	_	_	_	_	_	_	_
εἰσίν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Die	O	_	_	_	_	_	_	_	_
nachhomerische	O	_	_	_	_	_	_	_	NoSpaceAfter
Volkssage	O	_	_	_	_	_	_	_	_
gefiel	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
darin	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
Verschmitztheit	O	_	_	_	_	_	_	_	_
hervorragenden	O	_	_	_	_	_	_	_	_
Personen	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Vorzeit	O	_	_	_	_	_	_	_	NoSpaceAfter
verwandlschaftlich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
verknüpfen.	O	_	_	_	_	_	_	_	NoSpaceAfter
So	O	_	_	_	_	_	_	_	_
galt	O	_	_	_	_	_	_	_	_
Hermes	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
ἀρχὸς	O	_	_	_	_	_	_	_	_
φηλητῶν	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
Stammvater	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Autolykos	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
wie	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Laertes	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
sollte	O	_	_	_	_	_	_	_	_
indess	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
wahre	O	_	_	_	_	_	_	_	_
Vater	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Odysseus	O	_	_	_	_	_	_	_	LED0.00
sein	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Antikleia	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Tochter	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
χλεπτοσύνῃ	O	_	_	_	_	_	_	_	_
F	O	_	_	_	_	_	_	_	_
0020	O	_	_	_	_	_	_	_	_
τε	O	_	_	_	_	_	_	_	_
ausgezeichneten	O	_	_	_	_	_	_	_	_
