TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0032.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0032
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 32
# ajmc:author = Schneidewin, Friedrich Wilhelm
wir	O	_	O	_	_	O	_	_	_
durch	O	_	O	_	_	O	_	_	_
Scenenveränderung	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
eine	O	_	O	_	_	O	_	_	_
einsame	O	_	O	_	_	O	_	_	_
Gegend	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
657	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	O	_	_	O	_	_	_
versetzt	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Aias	B-pers	_	B-pers.myth	_	_	O	Q172725	_	LED0.00
steht	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	_
Hintergrunde	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Mitte	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Bühne	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
vor	O	_	O	_	_	O	_	_	_
ihm	O	_	O	_	_	O	_	_	_
sein	O	_	O	_	_	O	_	_	_
Schwert	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dessen	O	_	O	_	_	O	_	_	_
Heft	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
bereits	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	_
Boden	O	_	O	_	_	O	_	_	_
befestigt	O	_	O	_	_	O	_	_	NoSpaceAfter
hat	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
einem	O	_	O	_	_	O	_	_	_
γάπος	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
892	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
dass	O	_	O	_	_	O	_	_	_
vor	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Zuschauern	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Leichnam	O	_	O	_	_	O	_	_	_
durch	O	_	O	_	_	O	_	_	_
Gebüsch	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
Senkung	O	_	O	_	_	O	_	_	_
fast	O	_	O	_	_	O	_	_	_
verdeckt	O	_	O	_	_	O	_	_	_
wurde	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Den	O	_	O	_	_	O	_	_	_
Selbstmord	O	_	O	_	_	O	_	_	_
selbst	O	_	O	_	_	O	_	_	_
aber	O	_	O	_	_	O	_	_	_
führte	O	_	O	_	_	O	_	_	_
Sophokles	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
abweichend	O	_	O	_	_	O	_	_	NoSpaceAfter
von	O	_	O	_	_	O	_	_	_
Aeschylos	B-pers	_	B-pers.author	_	_	O	Q40939	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Augen	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Zuschauer	O	_	O	_	_	O	_	_	_
vor	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
um	O	_	O	_	_	O	_	_	_
