TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0057.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0057
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 57
# ajmc:author = Schneidewin, Friedrich Wilhelm
124	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
1313	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
1365	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
f	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-partial	_	_	_	_	_	_	_	EndOfSentence|InPrimaryReference
128	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
αὐτός	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
Aias	O	_	_	_	_	_	_	_	_
767	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
ff	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-partial	_	_	_	_	_	_	_	EndOfSentence|InPrimaryReference
129	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ὥρῃ	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
besten	O	_	_	_	_	_	_	_	_
Quellen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
andere	O	_	_	_	_	_	_	_	_
ἄρῃς	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
O0	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
R	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
914	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
ϑυμὸν	O	_	_	_	_	_	_	_	NoSpaceAfter
αἴρειν	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
unten	O	_	_	_	_	_	_	_	_
191	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
φάτιν	O	_	_	_	_	_	_	_	_
aiρέεσϑαι.	O	_	_	_	_	_	_	_	NoSpaceAfter
130	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
μακροῦ	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
μεγάλου	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
812	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
μαχρὸν	O	_	_	_	_	_	_	_	_
γέρας	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Ueber	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Abschreibern	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
βρέϑειν	O	_	_	_	_	_	_	_	_
statt	O	_	_	_	_	_	_	_	_
βάϑει	O	_	_	_	_	_	_	_	_
gesetzte	O	_	_	_	_	_	_	_	_
βάρει	O	_	_	_	_	_	_	_	_
bemerkt	O	_	_	_	_	_	_	_	_
Hermann:	O	_	_	_	_	_	_	_	NoSpaceAfter
„	O	_	_	_	_	_	_	_	NoSpaceAfter
Firtus	O	_	_	_	_	_	_	_	_
haec	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	_
Graecae	O	_	_	_	_	_	_	_	_
poesis	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
quod	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
consociandis	O	_	_	_	_	_	_	_	_
Iranslationibus	O	_	_	_	_	_	_	_	NoSpaceAfter
non	O	_	_	_	_	_	_	_	_
logicam	O	_	_	_	_	_	_	_	_
veritatem	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sed	O	_	_	_	_	_	_	_	_
vim	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
quam	O	_	_	_	_	_	_	_	_
singula	O	_	_	_	_	_	_	_	_
ad	O	_	_	_	_	_	_	_	_
animum	O	_	_	_	_	_	_	_	_
movendum	O	_	_	_	_	_	_	_	_
habent	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
respieit.	O	_	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	_	EndOfSentence
Körperstärke	O	_	_	_	_	_	_	_	NoSpaceAfter
und	O	_	_	_	_	_	_	_	_
Reiehthum	O	_	_	_	_	_	_	_	_
v	O	_	_	_	_	_	_	_	_
erbunden	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Ant	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
952	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
οὔτ	O	_	_	_	_	_	_	_	NoSpaceAfter
᾽	O	_	_	_	_	_	_	_	_
ὄλβος	O	_	_	_	_	_	_	_	_
οὔτ	O	_	_	_	_	_	_	_	NoSpaceAfter
᾽	O	_	_	_	_	_	_	_	_
Ἄρης	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
131	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
161	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
