TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0086.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0086
# hipe2022:date = Leipzig-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = 1853
# ajmc:publication_date = Leipzig
# ajmc:page = 86
# ajmc:author = Schneidewin, Friedrich Wilhelm
536	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
ἐπήνεσα	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ich	O	_	O	_	_	O	_	_	_
will	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
gelobt	O	_	O	_	_	O	_	_	_
haben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
schon	O	_	O	_	_	O	_	_	_
gut	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
vgl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Krüger	B-pers	_	B-pers.author	_	_	O	_	_	InSecondaryReference
Gr	B-work	_	B-work.primlit	_	_	O	_	_	InSecondaryReference|NoSpaceAfter
.	I-work	_	I-work.primlit	_	_	O	_	_	InSecondaryReference
53	B-scope	_	B-scope	_	_	O	_	_	InSecondaryReference|NoSpaceAfter
,	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference
6	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|NoSpaceAfter
,	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference
A	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|NoSpaceAfter
.	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference
3	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
537	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Worin	O	_	O	_	_	O	_	_	_
könnte	O	_	O	_	_	O	_	_	_
ich	O	_	O	_	_	O	_	_	_
noch	O	_	O	_	_	O	_	_	_
weiter	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
da	O	_	O	_	_	O	_	_	_
ich	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
Eurysakes’	B-pers	_	B-pers.myth	_	_	O	Q1378566	_	NoSpaceAfter
Sicherung	O	_	O	_	_	O	_	_	_
deinen	O	_	O	_	_	O	_	_	_
Beifall	O	_	O	_	_	O	_	_	_
erhalten	O	_	O	_	_	O	_	_	NoSpaceAfter
habe	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dir	O	_	O	_	_	O	_	_	_
behülflich	O	_	O	_	_	O	_	_	_
sein	O	_	O	_	_	O	_	_	NoSpaceAfter
?	O	_	O	_	_	O	_	_	EndOfSentence
ὡς	O	_	O	_	_	O	_	_	_
ἐκ	O	_	O	_	_	O	_	_	_
τῶν	O	_	O	_	_	O	_	_	_
