TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0096.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0096
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 96
# ajmc:author = Wecklein, Nikolaus
hin	O	_	O	_	_	O	_	_	_
fahrend	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
“	O	_	O	_	_	O	_	_	EndOfSentence
1221f	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Wenn	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Athener	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Athenatempels	B-loc	_	B-loc	_	_	B-pers.myth	Q24204542	_	Partial-0:12|LED0.00
auf	O	_	O	_	_	O	_	_	_
Kap	B-loc	_	B-loc	_	_	O	Q1136637	_	LED0.00
Sunion	I-loc	_	I-loc	_	_	O	Q1136637	_	LED0.00
anſichtig	O	_	O	_	_	O	_	_	_
wurde	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
konnte	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
ſich	O	_	O	_	_	O	_	_	_
zuhauſe	O	_	O	_	_	O	_	_	_
fühlen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Auch	O	_	O	_	_	O	_	_	_
wußte	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
hohe	O	_	O	_	_	O	_	_	_
kleine	O	_	O	_	_	O	_	_	_
Inſel	O	_	O	_	_	O	_	_	_
neben	O	_	O	_	_	O	_	_	_
Sunion	B-loc	_	B-loc	_	_	O	Q1136637	_	LED0.00
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Πατρόκλου	O	_	O	_	_	O	_	_	_
νῆσος	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
j	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Gaidharonisi)	B-loc	_	B-loc	_	_	O	Q5516997	_	NoSpaceAfter|LED0.00
von	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Akropolis	B-loc	_	B-loc	_	_	O	Q131013	_	LED0.00
aus	O	_	O	_	_	O	_	_	_
ſichtbar	O	_	O	_	_	O	_	_	_
iſt	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Die	O	_	O	_	_	O	_	_	_
Angabe	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Pauſ	B-pers	_	B-pers.author	_	_	O	Q192931	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	_	I-pers.author	_	_	O	Q192931	_	InPrimaryReference|LED0.00
1	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.00
28	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
2	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
ταύτης	O	_	O	_	_	O	_	_	_
τῆς	O	_	O	_	_	O	_	_	_
Adnräs	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
der	O	_	O	_	_	O	_	_	_
Athena	B-pers	_	B-pers.myth	_	_	O	Q37122	_	LED0.00
Promachos	I-pers	_	I-pers.myth	_	_	O	Q37122	_	LED0.00
auf	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Akropolis	B-loc	_	B-loc	_	_	O	Q131013	_	NoSpaceAfter|LED0.00
)	O	_	O	_	_	O	_	_	_
ἢ	O	_	O	_	_	O	_	_	_
τοῦ	O	_	O	_	_	O	_	_	_
δόοατος	O	_	O	_	_	O	_	_	_
αἰχμὴ	O	_	O	_	_	O	_	_	_
xai	O	_	O	_	_	O	_	_	_
ὁ	O	_	O	_	_	O	_	_	_
λόφος	O	_	O	_	_	O	_	_	_
τοῦ	O	_	O	_	_	O	_	_	_
κοάνους	O	_	O	_	_	O	_	_	_
ἀπὸ	O	_	O	_	_	O	_	_	_
Σουνίου	O	_	O	_	_	O	_	_	_
