TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0015.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0015
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 15
# ajmc:author = Wecklein, Nikolaus
1	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
133	O	_	_	_	_	_	_	_	_
Prolog	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Expoſition	O	_	_	_	_	_	_	_	_
gibt	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
erregende	O	_	_	_	_	_	_	_	_
Moment	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Handlung	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
Aias	O	_	_	_	_	_	_	_	LED0.00
macht	O	_	_	_	_	_	_	_	_
ſich	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
ſeinen	O	_	_	_	_	_	_	_	_
Feinden	O	_	_	_	_	_	_	_	_
lächerlich	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
einführt	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_	_
Man	O	_	_	_	_	_	_	_	_
ſieht	O	_	_	_	_	_	_	_	_
zunächſt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
Odyſſeus	O	_	_	_	_	_	_	_	LED0.00
die	O	_	_	_	_	_	_	_	_
Richtung	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Fuß	O	_	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_	_
ſpuren	O	_	_	_	_	_	_	_	_
verfolgt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
um	O	_	_	_	_	_	_	_	_
feſtzuſtellen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
immer	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
gleichen	O	_	_	_	_	_	_	_	_
ſeien	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
deren	O	_	_	_	_	_	_	_	_
Größe	O	_	_	_	_	_	_	_	_
unterſucht	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
μετρούμενον	O	_	_	_	_	_	_	_	_
5	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Zeit	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Zeit	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
ſcheue	O	_	_	_	_	_	_	_	_
Blicke	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Zelt	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Aias	O	_	_	_	_	_	_	_	LED0.00
wirft	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Darauf	O	_	_	_	_	_	_	_	_
erſcheint	O	_	_	_	_	_	_	_	_
Athena	O	_	_	_	_	_	_	_	LED0.00
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Höhe	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
ϑεολογεῖον	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_	_
ἀεὶ	O	_	_	_	_	_	_	_	_
μὲν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
νῦν	O	_	_	_	_	_	_	_	_
ſ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ὁ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ὥσπεο	O	_	_	_	_	_	_	_	_
ἀεὶ	O	_	_	_	_	_	_	_	NoSpaceAfter
