TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/de/retokenized/Wecklein1894_0018.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0018
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 18
# ajmc:author = Wecklein, Nikolaus
98	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
πρὸς	O	_	O	_	_	O	_	_	_
καιρόν	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
καιρίως	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
ποὸς	O	_	O	_	_	O	_	_	_
βίαν	O	_	O	_	_	O	_	_	_
.	O	_	O	_	_	O	_	_	_
Ὁ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
βιαίως	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
39	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
ὡς	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
γάρ	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
begründet	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Beſtätigung	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
gewiß	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
da	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
40	O	_	O	_	_	O	_	_	_
δυσλόγιστον	O	_	O	_	_	O	_	_	_
χέρα	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
229	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.00
παραπλήκτῳ	O	_	O	_	_	O	_	_	_
χερί	O	_	O	_	_	O	_	_	NoSpaceAfter
:	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Beſchaffenheit	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Handlung	O	_	O	_	_	O	_	_	_
iſt	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
Mittel	O	_	O	_	_	O	_	_	_
