TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0027.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0027
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 27
# ajmc:author = Wecklein, Nikolaus
Dienſte	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
ſtrafen	O	_	O	_	_	O	_	_	NoSpaceAfter
?	O	_	O	_	_	O	_	_	EndOfSentence
Denn	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
ſelber	O	_	O	_	_	O	_	_	_
haſt	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
gethan	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
ſonſt	O	_	O	_	_	O	_	_	_
müßte	O	_	O	_	_	O	_	_	_
eine	O	_	O	_	_	O	_	_	_
gottverhängte	O	_	O	_	_	O	_	_	_
Krankheit	O	_	O	_	_	O	_	_	_
dich	O	_	O	_	_	O	_	_	_
befallen	O	_	O	_	_	O	_	_	_
haben	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
möge	O	_	O	_	_	O	_	_	_
Gott	O	_	O	_	_	O	_	_	_
dieſe	O	_	O	_	_	O	_	_	_
Schande	O	_	O	_	_	O	_	_	_
verhüten	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Wenn	O	_	O	_	_	O	_	_	_
aber	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
Ganze	O	_	O	_	_	O	_	_	_
nur	O	_	O	_	_	O	_	_	_
Verleumdung	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Atriden	O	_	O	_	_	O	_	_	NoSpaceAfter
oder	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Odyſſeus	B-pers	_	B-pers.myth	_	_	O	Q47231	_	LED0.00
iſt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ſo	O	_	O	_	_	O	_	_	_
mache	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
böſen	O	_	O	_	_	O	_	_	_
Reden	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
denen	O	_	O	_	_	O	_	_	_
dein	O	_	O	_	_	O	_	_	_
