TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/de/retokenized/Wecklein1894_0021.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0021
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 21
# ajmc:author = Wecklein, Nikolaus
A	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
Ko	B-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
$	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
180	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
,	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
10	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	_
Ku	B-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
$	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
157	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
)	O	_	_	_	_	_	_	_	_
παρόντα	O	_	_	_	_	_	_	_	_
πέλας	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Die	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
οὐδέ	O	_	_	_	_	_	_	_	_
liegende	O	_	_	_	_	_	_	_	_
Beziehung	O	_	_	_	_	_	_	_	_
erklärt	O	_	_	_	_	_	_	_	_
ſich	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Vervollſtändigung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Ausdrucks	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	_
ἀλλ᾽	O	_	_	_	_	_	_	_	_
οὐδὲ	O	_	_	_	_	_	_	_	_
γῦν	O	_	_	_	_	_	_	_	_
δεινόν	O	_	_	_	_	_	_	_	_
ἔστι	O	_	_	_	_	_	_	_	_
μὴ	O	_	_	_	_	_	_	_	_
ἴδῃ	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
kurz	O	_	_	_	_	_	_	_	_
geſagt	O	_	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Sinne	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	NoSpaceAfter
aber	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
unter	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
jetzigen	O	_	_	_	_	_	_	_	_
Umſtänden	O	_	_	_	_	_	_	_	_
brauchſt	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
ihn	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
fürchten	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
beſorgen	O	_	_	_	_	_	_	_	_
haſt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
dich	O	_	_	_	_	_	_	_	_
ſehe	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	_	EndOfSentence
δῦ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
δεδορκότα	O	_	_	_	_	_	_	_	_
Ὁ	O	_	_	_	_	_	_	_	NoSpaceAfter
