TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0116.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0116
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 116
# ajmc:author = Schneidewin, Friedrich Wilhelm
ich	O	_	O	_	_	O	_	_	_
dich	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
durch	O	_	O	_	_	O	_	_	_
meine	O	_	O	_	_	O	_	_	_
Entfernung	O	_	O	_	_	O	_	_	_
nach	O	_	O	_	_	O	_	_	_
Mysien	B-loc	_	B-loc	_	_	O	Q622319	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
verrathen	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
verkauft	O	_	O	_	_	O	_	_	NoSpaceAfter
?	O	_	O	_	_	O	_	_	EndOfSentence
Unterwegs	O	_	O	_	_	O	_	_	_
war	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
Teukros	B-pers	_	B-pers.myth	_	_	O	Q878184	_	_
die	O	_	O	_	_	O	_	_	_
Kunde	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
Aias	B-pers	_	B-pers.myth	_	_	O	Q172725	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	_
Tode	O	_	O	_	_	O	_	_	_
zugekommen	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
999):	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|Partial-0:3
nun	O	_	O	_	_	O	_	_	_
macht	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
Vorwürfe	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dass	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
zugegen	O	_	O	_	_	O	_	_	NoSpaceAfter
gewesen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
