TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0058.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0058
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 58
# ajmc:author = Wecklein, Nikolaus
aufzunehmen	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
611	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ξύναυλος	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
συνών	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Öd	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
T	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
303	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
νόσῳ	O	_	_	_	_	_	_	_	_
σύνεστιν.	O	_	_	_	_	_	_	_	NoSpaceAfter
612	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἐξεπέμῳψω	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ὦ	O	_	_	_	_	_	_	_	_
Σαλαμίς	O	_	_	_	_	_	_	_	_
595	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
Aias	O	_	_	_	_	_	_	_	LED0.00
iſt	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
ſeinem	O	_	_	_	_	_	_	_	_
Sinn	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
einſamer	O	_	_	_	_	_	_	_	_
Weide	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
ſein	O	_	_	_	_	_	_	_	_
Denken	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gewöhnlichen	O	_	_	_	_	_	_	_	_
Denkweiſe	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Menſchen	O	_	_	_	_	_	_	_	_
entrückt	O	_	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
616	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
μεγίστης	O	_	_	_	_	_	_	_	_
ἀοετῆς	O	_	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Zoya	O	_	_	_	_	_	_	_	_
χεροῖν	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
χειρουργήματα	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
abhängig	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
ἔργα	O	_	_	_	_	_	_	_	_
μιεγίστης	O	_	_	_	_	_	_	_	_
ἀρετῆς	O	_	_	_	_	_	_	_	_
bedeutet	O	_	_	_	_	_	_	_	_
ſ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ὁ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	_	_
μεγίστῃ	O	_	_	_	_	_	_	_	_
ἀρετῇ	O	_	_	_	_	_	_	_	_
εἰργασμένα	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἔογα	O	_	_	_	_	_	_	_	_
τόλμης	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἔογα	O	_	_	_	_	_	_	_	_
σοφίας	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
Beiſpiele	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
Lobe>	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.33
)	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
unten	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
888	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
620	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
