TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/de/retokenized/Wecklein1894_0087.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0087
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 87
# ajmc:author = Wecklein, Nikolaus
pareat	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
1076	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
πρόβλημα	O	_	O	_	_	O	_	_	_
Ὁ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
etwas	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
fürchtet	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
ſcheut	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
vor	O	_	O	_	_	O	_	_	_
Augen	O	_	O	_	_	O	_	_	_
ſteht	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
—	O	_	O	_	_	O	_	_	_
Der	O	_	O	_	_	O	_	_	_
Schol	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
führt	O	_	O	_	_	O	_	_	_
einen	O	_	O	_	_	O	_	_	_
Spruch	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Epicharm	B-pers	_	B-pers.author	_	_	O	Q312410	_	LED0.00
an	O	_	O	_	_	O	_	_	NoSpaceAfter
:	O	_	O	_	_	O	_	_	_
