TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0075.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0075
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 75
# ajmc:author = Schneidewin, Friedrich Wilhelm
nach	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_	_
βουσὶ	O	_	_	_	_	_	_	_	_
πεσών	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
bewaffneter	O	_	_	_	_	_	_	_	NoSpaceAfter
Hand	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Heerden	O	_	_	_	_	_	_	_	NoSpaceAfter
überfallend	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
während	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
meine	O	_	_	_	_	_	_	_	_
Plagegeister	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
entgehen	O	_	_	_	_	_	_	_	_
liess	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Streng	O	_	_	_	_	_	_	_	_
logisch	O	_	_	_	_	_	_	_	_
wäre	O	_	_	_	_	_	_	_	_
ὃς	O	_	_	_	_	_	_	_	_
μεϑεὶς	O	_	_	_	_	_	_	_	_
τοὺς	O	_	_	_	_	_	_	_	_
ἀλάστορας	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_	_
βουσὶ	O	_	_	_	_	_	_	_	_
πεσὼν	O	_	_	_	_	_	_	_	_
χερὶ	O	_	_	_	_	_	_	_	_
xrA.	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Widersinnige	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
That	O	_	_	_	_	_	_	_	_
tritt	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Vorausstellung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
pa	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	_
rataktisch	O	_	_	_	_	_	_	_	_
gebauten	O	_	_	_	_	_	_	_	_
Satzgliedes	O	_	_	_	_	_	_	_	_
stärker	O	_	_	_	_	_	_	_	NoSpaceAfter
hervor	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
375	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
xAvra	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
edle	O	_	_	_	_	_	_	_	_
Heerden	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
Homer	O	_	_	_	_	_	_	_	_
xAvr	O	_	_	_	_	_	_	_	NoSpaceAfter
«	O	_	_	_	_	_	_	_	_
μῆλα	O	_	_	_	_	_	_	_	NoSpaceAfter
