TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0140.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0140
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 140
# ajmc:author = Schneidewin, Friedrich Wilhelm
1352	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
τὸν	O	_	_	_	_	_	_	_	_
ἐσϑλόν	O	_	_	_	_	_	_	_	_
giebt	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Od	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	LED0.00
den	O	_	_	_	_	_	_	_	_
Spruch	O	_	_	_	_	_	_	_	_
1345	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
zurück	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
1353	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Εἴη	O	_	_	_	_	_	_	_	_
Nachgeben	O	_	_	_	_	_	_	_	_
gegen	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
gut	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
dir	O	_	_	_	_	_	_	_	_
meinen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
verringert	O	_	_	_	_	_	_	_	_
nichts	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
deiner	O	_	_	_	_	_	_	_	_
Herrscherwürde.‘“	O	_	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_	_
γνιχώμενος	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
