TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0051.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0051
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 51
# ajmc:author = Wecklein, Nikolaus
deinem	O	_	_	_	_	_	_	_	_
Vater	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
verläßt	O	_	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
510	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Von	O	_	_	_	_	_	_	_	_
oixreige	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
σόν	O	_	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_	_
ὅσον	O	_	_	_	_	_	_	_	_
κακὸν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
νεμεῖς	O	_	_	_	_	_	_	_	_
abhängig	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
dieſem	O	_	_	_	_	_	_	_	_
Satze	O	_	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_	_
εἰς	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
φίλων	O	_	_	_	_	_	_	_	_
untergeordnet.	O	_	_	_	_	_	_	_	NoSpaceAfter
Vgl	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Phil	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
