TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/de/retokenized/sophokle1v3soph_0085.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0085
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 85
# ajmc:author = Schneidewin, Friedrich Wilhelm
524	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Tekmessa	O	_	_	_	_	_	_	_	LED0.00
deutet	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
480	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
zurück	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
woraus	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
£zı	O	_	_	_	_	_	_	_	_
erklärt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ἃ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
h	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
eis	O	_	_	_	_	_	_	_	_
τὸ	O	_	_	_	_	_	_	_	_
ἑξῆς	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
525	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
κἀγώ	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
El	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence|LED0.00
527	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Aias	O	_	_	_	_	_	_	_	LED0.00
will	O	_	_	_	_	_	_	_	_
gern	O	_	_	_	_	_	_	_	_
Tekmessa	O	_	_	_	_	_	_	_	LED0.00
versprechen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
leben	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
wollen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sondern,	O	_	_	_	_	_	_	_	NoSpaceAfter
wie	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
παρὰ	O	_	_	_	_	_	_	_	_
προςδοκίαν	O	_	_	_	_	_	_	_	_
hinzufügt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
Stücken	O	_	_	_	_	_	_	_	_
folgsam	O	_	_	_	_	_	_	_	_
sei	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Er	O	_	_	_	_	_	_	_	_
sorgt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
möge	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Eurysakes	O	_	_	_	_	_	_	_	LED0.00
vorenthalten;	O	_	_	_	_	_	_	_	NoSpaceAfter
deutet	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
zugleich	O	_	_	_	_	_	_	_	_
versteckt	O	_	_	_	_	_	_	_	NoSpaceAfter
auf	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
