TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0200.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0200
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 200
# ajmc:author = Schneidewin, Friedrich Wilhelm
heissen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wenn	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
göttlichen	O	_	O	_	_	O	_	_	NoSpaceAfter
Dinge	O	_	O	_	_	O	_	_	_
gern	O	_	O	_	_	O	_	_	_
bereit	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
loben	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Götter	O	_	O	_	_	O	_	_	_
als	O	_	O	_	_	O	_	_	_
schlecht	O	_	O	_	_	O	_	_	_
erfindet	O	_	O	_	_	O	_	_	NoSpaceAfter
?	O	_	O	_	_	O	_	_	EndOfSentence
Da	O	_	O	_	_	O	_	_	_
ἐπαινῶν	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Gedanken	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
klar	O	_	O	_	_	O	_	_	_
auszudrücken	O	_	O	_	_	O	_	_	_
schien	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
hatte	O	_	O	_	_	O	_	_	_
ich	O	_	O	_	_	O	_	_	_
vermuthet	O	_	O	_	_	O	_	_	_
ἔρευνῶν,	O	_	O	_	_	O	_	_	NoSpaceAfter
vgl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
282	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	O	_	_	O	_	_	EndOfSentence
Αἱ	B-work	_	B-work.primlit	_	_	O	Q412341	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.primlit	_	_	O	Q412341	_	InPrimaryReference|LED0.00
1064	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.00
ἐξεύρομεν	O	_	O	_	_	O	_	_	_
ζητοῦντες	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Pind	B-pers	_	B-pers.author	_	_	O	Q134929	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	_	I-pers.author	_	_	O	Q134929	_	InPrimaryReference|LED0.00
Ol	B-work	_	B-work.primlit	_	_	O	Q18146776	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.primlit	_	_	O	Q18146776	_	InPrimaryReference|LED0.00
13	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
113	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
εὑθήσεις	O	_	O	_	_	O	_	_	NoSpaceAfter
ἐρευνῶν	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Theogn	B-work	_	B-work.primlit	_	_	O	Q336115	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.primlit	_	_	O	Q336115	_	InPrimaryReference|LED0.00
83	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.00
εὖρήσεις	O	_	O	_	_	O	_	_	NoSpaceAfter
διζήμενος	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Herod	B-pers	_	B-pers.author	_	_	O	Q26825	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	_	I-pers.author	_	_	O	Q26825	_	InPrimaryReference|LED0.00
1	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
39	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
3	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
41	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
und	O	_	O	_	_	O	_	_	_
sonst	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Doch	O	_	O	_	_	O	_	_	_
scheint	O	_	O	_	_	O	_	_	_
ἐπαινῶν	O	_	O	_	_	O	_	_	_
durch	O	_	O	_	_	O	_	_	_
αἰνεῖν	O	_	O	_	_	O	_	_	_
bedingt	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
gefordert	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
werden	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
kein	O	_	O	_	_	O	_	_	_
scharfer	O	_	O	_	_	O	_	_	NoSpaceAfter
Unterschied	O	_	O	_	_	O	_	_	_
zwischen	O	_	O	_	_	O	_	_	_
τὰ	O	_	O	_	_	O	_	_	_
ϑεῖα	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
τοὺς	O	_	O	_	_	O	_	_	_
ϑεούς	O	_	O	_	_	O	_	_	_
beabsichtigt	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
sein	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
