TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0104.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0104
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 104
# ajmc:author = Jebb, Richard Claverhouse
the	O	_	_	_	_	_	_	_	_
oxen	O	_	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_	_
more	O	_	_	_	_	_	_	_	_
especially	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
called	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
because	O	_	_	_	_	_	_	_	NoSpaceAfter
they	O	_	_	_	_	_	_	_	_
were	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
shared	O	_	_	_	_	_	_	_	_
among	O	_	_	_	_	_	_	_	_
individual	O	_	_	_	_	_	_	_	_
chiefs	O	_	_	_	_	_	_	_	_
or	O	_	_	_	_	_	_	_	_
others	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
while	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
locks	O	_	_	_	_	_	_	_	_
were	O	_	_	_	_	_	_	_	_
kept	O	_	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
public	O	_	_	_	_	_	_	_	_
maintenauce.	O	_	_	_	_	_	_	_	NoSpaceAfter
With	O	_	_	_	_	_	_	_	_
ἄδαστα	O	_	_	_	_	_	_	_	_
here	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
cp	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
146	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
λοιπή	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
