TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0108.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0108
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 108
# ajmc:author = Campbell, Lewis
803	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
πρόστητ᾽	O	_	_	_	_	_	_	_	_
ἀναγκαίας	O	_	_	_	_	_	_	_	_
τύὐχηΞ	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	_
Either	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
1	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
‘Stand	O	_	_	_	_	_	_	_	_
forth	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
succour	O	_	_	_	_	_	_	_	_
us	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
crushing	O	_	_	_	_	_	_	_	_
blow	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_	_
ἀναγκαίας	O	_	_	_	_	_	_	_	_
τύχης	O	_	_	_	_	_	_	_	_
being	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
objective	O	_	_	_	_	_	_	_	_
genitive	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
like	O	_	_	_	_	_	_	_	_
θανάτων	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
O	B-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
T	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
1200	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
θανάτων	O	_	_	_	_	_	_	_	_
δ	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	_
ἐμᾷ	O	_	_	_	_	_	_	_	_
|	O	_	_	_	_	_	_	_	_
χώρᾳ	O	_	_	_	_	_	_	_	_
πύργος	O	_	_	_	_	_	_	_	_
ἀνέστα	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	_
or	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
2	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
‘Stand	O	_	_	_	_	_	_	_	_
forth	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
defend	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
helpless	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	NoSpaceAfter
abstract	O	_	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_	_
concrete	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
or	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
3	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
taking	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
verb	O	_	_	_	_	_	_	_	_
differently	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
‘	O	_	_	_	_	_	_	_	_
Stand	O	_	_	_	_	_	_	_	_
forth	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
prevent	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
crushing	O	_	_	_	_	_	_	_	_
sorrow	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_	EndOfSentence
See	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
O	B-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|LED0.00
T	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
