TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0202.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0202
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 202
# ajmc:author = Jebb, Richard Claverhouse
732	O	_	_	_	_	_	_	_	_
f	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
πάνθντα	O	_	_	_	_	_	_	_	_
θέσμι	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
ἐξήνυσ	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
As	O	_	_	_	_	_	_	_	_
Ajax	O	_	_	_	_	_	_	_	LED0.00
had	O	_	_	_	_	_	_	_	_
announced	O	_	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_	_
purpose	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
‘puging	O	_	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_	_
stains	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
655	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
‘submitting	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
gods	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
666	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
f	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Chorus	O	_	_	_	_	_	_	_	_
assume	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
he	O	_	_	_	_	_	_	_	_
has	O	_	_	_	_	_	_	_	_
now	O	_	_	_	_	_	_	_	_
duly	O	_	_	_	_	_	_	_	_
performed	O	_	_	_	_	_	_	_	_
all	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
rites	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
καθαρμός	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
ἱλασμός	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
By	O	_	_	_	_	_	_	_	_
θεῶν	O	_	_	_	_	_	_	_	_
πάνθυτα	O	_	_	_	_	_	_	_	_
θέσμμα	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
meant	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
‘the	O	_	_	_	_	_	_	_	_
ordinances	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
gods	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_	_
all	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
θυσίαι	O	_	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_	_
they	O	_	_	_	_	_	_	_	_
enjoin	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
since	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
ablutions	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
Ajax	O	_	_	_	_	_	_	_	LED0.00
would	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
followed	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
as	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Chorus	O	_	_	_	_	_	_	_	_
conceive)	O	_	_	_	_	_	_	_	NoSpaceAfter
by	O	_	_	_	_	_	_	_	_
sacrifices	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
deities	O	_	_	_	_	_	_	_	_
whom	O	_	_	_	_	_	_	_	_
he	O	_	_	_	_	_	_	_	_
had	O	_	_	_	_	_	_	_	_
ofended	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
esp	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
Athena	O	_	_	_	_	_	_	_	LED0.00
and	O	_	_	_	_	_	_	_	_
Artemis	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
There	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
thus	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
tragic	O	_	_	_	_	_	_	_	_
irony	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
πάνθυτα	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
since	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
θυσία	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
indeed	O	_	_	_	_	_	_	_	_
about	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
offered	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
εἰνομίᾳ	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
‘loyalty	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
these	O	_	_	_	_	_	_	_	_
θέσμια	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
736	O	_	_	_	_	_	_	_	_
μαραίνει	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Dionys	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
Ant	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
2	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
3	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
ὁ	O	_	_	_	_	_	_	_	_
πάντα	O	_	_	_	_	_	_	_	NoSpaceAfter
μαραίνων	O	_	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	_	_
καλὰ	O	_	_	_	_	_	_	_	_
χρόνος	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	_
reading	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
MSS	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
μαραίνει	O	_	_	_	_	_	_	_	_
τε	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
φλέγει	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
clearly	O	_	_	_	_	_	_	_	_
bewrays	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
interpolation	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	_
schol	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
L	O	_	_	_	_	_	_	_	LED0.00
has	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	_	_
ὑπὸ	O	_	_	_	_	_	_	_	_
Αἴαντος	O	_	_	_	_	_	_	_	_
διὰ	O	_	_	_	_	_	_	_	_
πολλῶν	O	_	_	_	_	_	_	_	_
εἰρημένα	O	_	_	_	_	_	_	_	NoSpaceAfter
διὰ	O	_	_	_	_	_	_	_	_
βραχέων	O	_	_	_	_	_	_	_	_
διεξῆλθεν	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
vague	O	_	_	_	_	_	_	_	_
words	O	_	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_	_
obviously	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	_
require	O	_	_	_	_	_	_	_	_
us	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
suppose	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
φανέντα	O	_	_	_	_	_	_	_	_
κρύπτεται	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
v	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
647	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_	_
well	O	_	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
φύει	O	_	_	_	_	_	_	_	_
τ	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
ἄδηλα	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
found	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
echo	O	_	_	_	_	_	_	_	_
here	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
But	O	_	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
possible	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
very	O	_	_	_	_	_	_	_	_
scholium	O	_	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
led	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
prosaic	O	_	_	_	_	_	_	_	_
reader	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
surmise	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
loss	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
supply	O	_	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
(	O	_	_	_	_	_	_	_	NoSpaceAfter
Another	O	_	_	_	_	_	_	_	_
possibility	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
μαραίνει	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
corrupted	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
μαραίνεται	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
μαραίνει	O	_	_	_	_	_	_	_	_
τε	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
when	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
defect	O	_	_	_	_	_	_	_	_
would	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
infered	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	EndOfSentence
Compare	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
undoubted	O	_	_	_	_	_	_	_	_
interpolations	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
O	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.20
T	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.20
896	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
and	O	_	_	_	_	_	_	_	_
Ph	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
1407	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	_
716	O	_	_	_	_	_	_	_	_
ἄναίρδατον	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	_
here	O	_	_	_	_	_	_	_	_
‘unutterably	O	_	_	_	_	_	_	_	NoSpaceAfter
dreadful	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
as	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Eur	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
Ion	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
782	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
but	O	_	_	_	_	_	_	_	_
‘not	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
spoken	O	_	_	_	_	_	_	_	_
