TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0291.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0291
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 291
# ajmc:author = Jebb, Richard Claverhouse
glance	O	_	_	_	_	_	_	_	_
at	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
alleged	O	_	_	_	_	_	_	_	_
disloyalty	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
Ajax	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Cp	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Ant	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
666	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
ἀλλ	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
ὂν	O	_	_	_	_	_	_	_	_
πόλις	O	_	_	_	_	_	_	_	_
στήσειε	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
τοῦδε	O	_	_	_	_	_	_	_	_
χρὴ	O	_	_	_	_	_	_	_	_
κλύειν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Dh	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
925	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
τῶν	O	_	_	_	_	_	_	_	_
γὰρ	O	_	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_	_
τέλει	O	_	_	_	_	_	_	_	_
κλύειν	O	_	_	_	_	_	_	_	_
‖	O	_	_	_	_	_	_	_	_
τό	O	_	_	_	_	_	_	_	_
τ	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
ἔνδικόν	O	_	_	_	_	_	_	_	_
με	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
τὸ	O	_	_	_	_	_	_	_	_
συμφέρον	O	_	_	_	_	_	_	_	_
ποεῖ	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
For	O	_	_	_	_	_	_	_	_
τῶν	O	_	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_	_
τέλει	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
see	O	_	_	_	_	_	_	_	_
Ant	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
67	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
n	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
3898	O	_	_	_	_	_	_	_	_
παῦσα	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
said	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
gentle	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
kindly	O	_	_	_	_	_	_	_	_
tone	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
‘	O	_	_	_	_	_	_	_	NoSpaceAfter
Be	O	_	_	_	_	_	_	_	_
content	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
you	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
best	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
it, -it	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
your	O	_	_	_	_	_	_	_	_
own	O	_	_	_	_	_	_	_	_
true	O	_	_	_	_	_	_	_	_
interest	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
prevails	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	NoSpaceAfter
when	O	_	_	_	_	_	_	_	_
you	O	_	_	_	_	_	_	_	_
allow	O	_	_	_	_	_	_	_	_
yourself	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
overruled	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
prudent	O	_	_	_	_	_	_	_	_
friend.	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	EndOfSentence
Cp	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
330	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
