TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0103.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0103
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.4
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 103
# ajmc:author = Jebb, Richard Claverhouse
miseries	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Besides	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	_
sense	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
only	O	_	O	_	_	O	_	_	_
other	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
word	O	_	O	_	_	O	_	_	_
occurs	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
‘hard	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
carry	O	_	O	_	_	O	_	_	_
about	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	_
‘moving	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
difficulty	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
Plat	B-pers	_	B-pers.author	_	_	O	Q859	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	_	I-pers.author	_	_	O	Q859	_	InPrimaryReference|LED0.00
Tim	B-work	_	B-work.primlit	_	_	O	Q371884	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.primlit	_	_	O	Q371884	_	InPrimaryReference|LED0.00
p	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
74	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
Ε	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
ἵνα	O	_	O	_	_	O	_	_	_
μὴ	O	_	O	_	_	O	_	_	_
δύσφορα	O	_	O	_	_	O	_	_	_
τὰ	O	_	O	_	_	O	_	_	_
σώματα	O	_	O	_	_	O	_	_	_
ἀπεργάζοιντο	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
‘unwieldy	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
AA	O	_	O	_	_	O	_	_	_
scholiast	O	_	O	_	_	O	_	_	_
wrongly	O	_	O	_	_	O	_	_	_
took	O	_	O	_	_	O	_	_	_
δυσφόρους	O	_	O	_	_	O	_	_	_
here	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
=	O	_	O	_	_	O	_	_	_
κακῶς	O	_	O	_	_	O	_	_	_
φερομένας	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
παραφόρους	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ἱ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
e	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
‘led	O	_	O	_	_	O	_	_	_
astray	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	_
‘misguided	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
”	O	_	O	_	_	O	_	_	EndOfSentence
62	O	_	O	_	_	O	_	_	_
γwόνας	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
opinions	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
belies	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
-	O	_	O	_	_	O	_	_	NoSpaceAfter
here	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
fancies	O	_	O	_	_	O	_	_	_
or	O	_	O	_	_	O	_	_	_
ilusions	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
madness	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
There	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
certain	O	_	O	_	_	O	_	_	_
irony	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
word	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Some	O	_	O	_	_	O	_	_	_
editors	O	_	O	_	_	O	_	_	_
strangely	O	_	O	_	_	O	_	_	_
prefer	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
conjecture	O	_	O	_	_	O	_	_	_
λήμας	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	NoSpaceAfter
as	O	_	O	_	_	O	_	_	_
if	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
goddess	O	_	O	_	_	O	_	_	_
had	O	_	O	_	_	O	_	_	_
afflicted	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
sore	O	_	O	_	_	O	_	_	_
or	O	_	O	_	_	O	_	_	_
weak	O	_	O	_	_	O	_	_	_
eyes	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Ar	B-pers	_	B-pers.author	_	_	O	Q43353	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	_	I-pers.author	_	_	O	Q43353	_	InPrimaryReference|LED0.00
Plmt	B-work	_	B-work.primlit	_	_	O	Q1196456	_	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	_	I-work.primlit	_	_	O	Q1196456	_	InPrimaryReference|LED0.20
581	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.00
Κρονικαῖς	O	_	O	_	_	O	_	_	_
λήμαις	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
λημῶντες	O	_	O	_	_	O	_	_	_
τὰς	O	_	O	_	_	O	_	_	_
φρένας	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
[	O	_	O	_	_	O	_	_	NoSpaceAfter
oin	O	_	O	_	_	O	_	_	_
τῆς	O	_	O	_	_	O	_	_	_
ἀνηκέστου	O	_	O	_	_	O	_	_	_
χαρᾶς	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
γνώμὰς;	O	_	O	_	_	O	_	_	NoSpaceAfter
his	O	_	O	_	_	O	_	_	_
eyes	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
under	O	_	O	_	_	O	_	_	_
Athena	B-pers	_	B-pers.myth	_	_	O	Q37122	_	NoSpaceAfter|LED0.00
’	O	_	O	_	_	O	_	_	NoSpaceAfter
s	O	_	O	_	_	O	_	_	_
spel	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
see	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
human	O	_	O	_	_	O	_	_	_
foes	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
cattle	O	_	O	_	_	O	_	_	_
whom	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
slays	O	_	O	_	_	O	_	_	_
or	O	_	O	_	_	O	_	_	_
torments	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
these	O	_	O	_	_	O	_	_	_
fancies	O	_	O	_	_	O	_	_	_
are	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
fancies	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
or	O	_	O	_	_	O	_	_	_
connected	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
baneful	O	_	O	_	_	O	_	_	_
foν	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
imaginary	O	_	O	_	_	O	_	_	_
triumph	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
For	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
adj	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
cp	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
El	B-work	_	B-work.primlit	_	_	O	Q733444	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.primlit	_	_	O	Q733444	_	InPrimaryReference|LED0.00
888	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|LED0.00
θάλπει	O	_	O	_	_	O	_	_	_
τῷδ	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	_
ἀνηκέστῳ	O	_	O	_	_	O	_	_	_
πυρί	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
n	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Others	O	_	O	_	_	O	_	_	_
take	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
gen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
depending	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
ἀπείργω	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
placing	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
comma	O	_	O	_	_	O	_	_	_
after	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
verb	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
another	O	_	O	_	_	O	_	_	_
after	O	_	O	_	_	O	_	_	_
βaλοῦσα	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
a	O	_	O	_	_	O	_	_	_
punctualion	O	_	O	_	_	O	_	_	NoSpaceAfter
which	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
found	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Aldine	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
But	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
1	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
sense	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
χαρᾶς	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
then	O	_	O	_	_	O	_	_	_
attenuated	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
‘hoped	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
for	O	_	O	_	_	O	_	_	_
vengeance,’—whereas,	O	_	O	_	_	O	_	_	NoSpaceAfter
as	O	_	O	_	_	O	_	_	_
ἀνηκέστου	O	_	O	_	_	O	_	_	_
shows	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	_
clearly	O	_	O	_	_	O	_	_	_
denotes	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
frantic	O	_	O	_	_	O	_	_	_
joy	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	LED0.00
actually	O	_	O	_	_	O	_	_	_
felt	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	EndOfSentence
68	O	_	O	_	_	O	_	_	_
f	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
πρός	O	_	O	_	_	O	_	_	_
τε	O	_	O	_	_	O	_	_	_
ποίμνας	O	_	O	_	_	O	_	_	NoSpaceAfter
=	O	_	O	_	_	O	_	_	_
πρὸς	O	_	O	_	_	O	_	_	_
ποίμνας	O	_	O	_	_	O	_	_	_
τε	O	_	O	_	_	O	_	_	NoSpaceAfter
:	O	_	O	_	_	O	_	_	_
