TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0050.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0050
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 50
# ajmc:author = Jebb, Richard Claverhouse
§	O	_	O	_	_	O	_	_	_
13	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
In	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
final	O	_	O	_	_	O	_	_	_
soliloquy	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
change	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
mood	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
obscured	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
another	O	_	O	_	_	O	_	_	_
sentiment	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
moderns	O	_	O	_	_	O	_	_	_
might	O	_	O	_	_	O	_	_	_
think	O	_	O	_	_	O	_	_	_
inconsistent	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
-	O	_	O	_	_	O	_	_	_
