TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation_new/corpus/en/retokenized/sophoclesplaysa05campgoog_0050.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0050
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 50
# ajmc:author = Jebb, Richard Claverhouse
§	O	_	_	_	_	_	_	_	_
13	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
In	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
final	O	_	_	_	_	_	_	_	_
soliloquy	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
Ajax	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_	_
change	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
mood	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
obscured	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
another	O	_	_	_	_	_	_	_	_
sentiment	O	_	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_	_
moderns	O	_	_	_	_	_	_	_	_
might	O	_	_	_	_	_	_	_	_
think	O	_	_	_	_	_	_	_	_
inconsistent	O	_	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
viz	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_	_
fierce	O	_	_	_	_	_	_	_	_
vindictivenes	O	_	_	_	_	_	_	_	_
towards	O	_	_	_	_	_	_	_	_
those	O	_	_	_	_	_	_	_	_
who	O	_	_	_	_	_	_	_	_
had	O	_	_	_	_	_	_	_	_
given	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
award	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
arms	O	_	_	_	_	_	_	_	_
against	O	_	_	_	_	_	_	_	_
him	O	_	_	_	_	_	_	_	_
