TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0036.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0036
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 36
# ajmc:author = Campbell, Lewis
anger	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
But	O	_	O	_	_	O	_	_	_
when	O	_	O	_	_	O	_	_	_
alone	O	_	O	_	_	O	_	_	_
at	O	_	O	_	_	O	_	_	_
last	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
passes	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
over	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
silence	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
appealing	O	_	O	_	_	O	_	_	NoSpaceAfter
to	O	_	O	_	_	O	_	_	_
Zeus	B-pers	_	B-pers.myth	_	_	O	Q34201	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
supreme	O	_	O	_	_	O	_	_	_
god	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
right	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
kinsman	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Erinyes	B-pers	_	B-pers.myth	_	_	O	Q180262	_	_
to	O	_	O	_	_	O	_	_	_
avenge	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
against	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Atreidae	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
whom	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
throws	O	_	O	_	_	O	_	_	_
all	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
blame	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
¢	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
