TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0064.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0064
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 64
# ajmc:author = Campbell, Lewis
asunder	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	_
two	O	_	_	_	_	_	_	_	_
white	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
footed	O	_	_	_	_	_	_	_	_
rams	O	_	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_	_
probably	O	_	_	_	_	_	_	_	_
Agamemnon	O	_	_	_	_	_	_	_	LED0.00
and	O	_	_	_	_	_	_	_	_
Odysseus	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
Menelaus	O	_	_	_	_	_	_	_	LED0.00
may	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
been	O	_	_	_	_	_	_	_	_
imagined	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
slain	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
combat	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
while	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
king	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
men	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
brought	O	_	_	_	_	_	_	_	_
away	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
triumph	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
object	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
more	O	_	_	_	_	_	_	_	_
condign	O	_	_	_	_	_	_	_	_
vengeance	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Ll	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
105	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
foll	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
leave	O	_	_	_	_	_	_	_	_
no	O	_	_	_	_	_	_	_	_
room	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
doubt	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
second	O	_	_	_	_	_	_	_	_
ram	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
intended	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
Ajax	O	_	_	_	_	_	_	_	LED0.00
for	O	_	_	_	_	_	_	_	_
Odysseus	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
.	O	_	_	_	_	_	_	_	EndOfSentence
237	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἀνελών	O	_	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_	_
¢	O	_	_	_	_	_	_	_	_
Having	O	_	_	_	_	_	_	_	_
