TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0098.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0098
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 98
# ajmc:author = Jebb, Richard Claverhouse
16	O	_	O	_	_	O	_	_	_
ξυναρπάζω	O	_	O	_	_	O	_	_	_
φρενί	O	_	O	_	_	O	_	_	_
expresses	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
thrill	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
instant	O	_	O	_	_	O	_	_	_
recognition	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
voice	O	_	O	_	_	O	_	_	_
falls	O	_	O	_	_	O	_	_	_
distinctly	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
εὐμαθὲς	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
ear	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	_
also	O	_	O	_	_	O	_	_	_
suggests	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
emotion	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
joy	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
For	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
verb	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
cp	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Simylus	B-pers	_	B-pers.author	_	_	O	Q11950657	_	LED0.00
(	O	_	O	_	_	O	_	_	NoSpaceAfter
a	O	_	O	_	_	O	_	_	_
poet	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Middle	O	_	O	_	_	O	_	_	_
Comedy	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
ap	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Stobaeus	B-pers	_	B-pers.author	_	_	O	Q444079	_	InPrimaryReference|LED0.00
Flor	B-work	_	B-work.primlit	_	_	O	Q107029507	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.primlit	_	_	O	Q107029507	_	InPrimaryReference|LED0.00
360	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	O	_	_	InPrimaryReference|LED0.00
Σ6	O	_	O	_	_	O	_	_	_
ρ	O	_	O	_	_	O	_	_	_
ζξέψώο	O	_	O	_	_	O	_	_	_
ὲξς	O	_	O	_	_	O	_	_	_
πάσαι	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
17	O	_	O	_	_	O	_	_	_
κώδωνος	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Τωρσηνικῆς	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
The	O	_	O	_	_	O	_	_	_
trumE:2a	O	_	O	_	_	O	_	_	NoSpaceAfter
R3Pr	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
kk	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
diameter	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
ending	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
bel	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
