TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0096.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0096
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 96
# ajmc:author = Campbell, Lewis
in	O	_	O	_	_	O	_	_	_
their	O	_	O	_	_	O	_	_	_
seeds	O	_	O	_	_	O	_	_	_
|	O	_	O	_	_	O	_	_	_
And	O	_	O	_	_	O	_	_	_
weak	O	_	O	_	_	O	_	_	_
beginnings	O	_	O	_	_	O	_	_	_
lie	O	_	O	_	_	O	_	_	_
intreasured	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
|	O	_	O	_	_	O	_	_	_
Such	O	_	O	_	_	O	_	_	_
things	O	_	O	_	_	O	_	_	_
become	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
hatch	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
brood	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
time	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
”	O	_	O	_	_	O	_	_	EndOfSentence
As	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
supr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
476	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
προσθεῖσα	O	_	O	_	_	O	_	_	_
κἀναθεῖσα	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
latter	O	_	O	_	_	O	_	_	_
part	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
antithesis	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
most	O	_	O	_	_	O	_	_	_
dwelt	O	_	O	_	_	O	_	_	_
upon	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
viz	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
kal	O	_	O	_	_	O	_	_	_
φανέντα	O	_	O	_	_	O	_	_	_
κρύπτεται	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
¢	O	_	O	_	_	O	_	_	_
And	O	_	O	_	_	O	_	_	_
buries	O	_	O	_	_	O	_	_	_
them	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
himself	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
after	O	_	O	_	_	O	_	_	_
they	O	_	O	_	_	O	_	_	_
are	O	_	O	_	_	O	_	_	_
come	O	_	O	_	_	O	_	_	_
into	O	_	O	_	_	O	_	_	_
being	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
”	O	_	O	_	_	O	_	_	_
although	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
suppression	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
old	O	_	O	_	_	O	_	_	_
purpose	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
virtually	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
reve	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
lation	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
new	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
For	O	_	O	_	_	O	_	_	_
φανέντα	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
cf	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
0	B-work	_	B-work.primlit	_	_	O	Q294001	_	InPrimaryReference|NoSpaceAfter|LED0.40
.	I-work	_	I-work.primlit	_	_	O	Q294001	_	InPrimaryReference|NoSpaceAfter|LED0.40
C	I-work	_	I-work.primlit	_	_	O	Q294001	_	InPrimaryReference|NoSpaceAfter|LED0.40
.	I-work	_	I-work.primlit	_	_	O	Q294001	_	InPrimaryReference|LED0.40
974	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
φανεὶς	O	_	O	_	_	O	_	_	_
δύστηνος	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ds	O	_	O	_	_	O	_	_	_
ἐγὼ	O	_	O	_	_	O	_	_	_
᾽φάνην	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
On	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
meaning	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
middle	O	_	O	_	_	O	_	_	_
voice	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
see	O	_	O	_	_	O	_	_	_
Essay	B-work	_	B-work.seclit	_	_	O	_	_	InSecondaryReference|LED0.00
on	I-work	_	I-work.seclit	_	_	O	_	_	InSecondaryReference|LED0.00
L	I-work	_	I-work.seclit	_	_	O	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-work	_	I-work.seclit	_	_	O	_	_	InSecondaryReference|LED0.00
§	B-scope	_	B-scope	_	_	O	_	_	InSecondaryReference|LED0.00
31	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|LED0.00
p	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|LED0.00
53	I-scope	_	I-scope	_	_	O	_	_	InSecondaryReference|LED0.00
(	O	_	O	_	_	O	_	_	NoSpaceAfter
where	O	_	O	_	_	O	_	_	_
ἑαυτήν	O	_	O	_	_	O	_	_	_
should	O	_	O	_	_	O	_	_	_
be	O	_	O	_	_	O	_	_	_
éavrév	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
not	O	_	O	_	_	O	_	_	_
Earth	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	_
Time	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
cp	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
