TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0047.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0047
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 47
# ajmc:author = Campbell, Lewis
plexity	O	_	_	_	_	_	_	_	_
before	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
coming	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
Athena	O	_	_	_	_	_	_	_	NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
these	O	_	_	_	_	_	_	_	_
words	O	_	_	_	_	_	_	_	_
simply	O	_	_	_	_	_	_	_	_
confesses	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
he	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
at	O	_	_	_	_	_	_	_	_
fault	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
He	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
speaking	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_	_
own	O	_	_	_	_	_	_	_	_
past	O	_	_	_	_	_	_	_	_
impressions	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
here	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
supr	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
1	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.20
23	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.20
does	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	_
at	O	_	_	_	_	_	_	_	_
once	O	_	_	_	_	_	_	_	_
realize	O	_	_	_	_	_	_	_	_
what	O	_	_	_	_	_	_	_	_
he	O	_	_	_	_	_	_	_	_
has	O	_	_	_	_	_	_	_	_
been	O	_	_	_	_	_	_	_	_
told	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
Athena	O	_	_	_	_	_	_	_	LED0.00
in	O	_	_	_	_	_	_	_	_
1	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.29
}	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.29
.	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|LED0.29
7	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.29
-	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.29
10	I-primary-partial	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.29
.	O	_	_	_	_	_	_	_	EndOfSentence
As	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
O	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
T	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
359	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
Trach	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|LED0.00
184	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
imperfect	O	_	_	_	_	_	_	_	NoSpaceAfter
or	O	_	_	_	_	_	_	_	_
gradual	O	_	_	_	_	_	_	_	_
recognition	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
what	O	_	_	_	_	_	_	_	_
has	O	_	_	_	_	_	_	_	_
been	O	_	_	_	_	_	_	_	_
said	O	_	_	_	_	_	_	_	_
adds	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
dramatic	O	_	_	_	_	_	_	_	_
effect	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Another	O	_	_	_	_	_	_	_	_
reading	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
κοὺκ	O	_	_	_	_	_	_	_	_
ἔχω	O	_	_	_	_	_	_	_	_
μαθεῖν	O	_	_	_	_	_	_	_	_
ὅτου	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_	_
ὅτου	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sc	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
τὸ	O	_	_	_	_	_	_	_	_
πρᾶγμά	O	_	_	_	_	_	_	_	_
ἐστι	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
gives	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
fair	O	_	_	_	_	_	_	_	_
sense	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
but	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
like	O	_	_	_	_	_	_	_	_
οὐκ	O	_	_	_	_	_	_	_	_
ἔχω	O	_	_	_	_	_	_	_	_
μαθεῖν	O	_	_	_	_	_	_	_	_
ὅπου	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
idiom	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
Greek	O	_	_	_	_	_	_	_	_
